Hurn
Location 4117E 978N, 10 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
   1960  11   11.9     4.0       5   154.4     ---
   1960  12    7.6     1.0      12    80.6     ---
   1961   1    7.9     1.3      12   143.8     ---
   1961   2   10.3     5.2       1    75.9     ---
   1961   3   13.3     1.7      12     0.5     ---
   1961   4   14.1     7.0       0   117.9     ---
   1961   5   16.4     5.3       2    25.4     ---
   1961   6   20.1     8.5       0    20.8     ---
   1961   7   21.3    10.1       0    27.8     ---
   1961   8   21.0    11.2       0    18.3     ---
   1961   9   20.1    10.6       0    64.2     ---
   1961  10   15.8     7.3       1   112.8     ---
   1961  11   10.0     3.5       7    62.3     ---
   1961  12    7.4     0.2      16    84.8     ---
   1962   1    8.3     1.8       8   121.6     ---
   1962   2    8.2     1.2      10     9.3     ---
   1962   3    7.6    -1.6      20    34.4     ---
   1962   4   12.3     3.8       3    38.8     ---
   1962   5   13.6     5.7       2    72.6     ---
   1962   6   18.8     7.8       0     7.3     ---
   1962   7   19.8    10.6       0    37.6     ---
   1962   8   19.8    10.6       0    82.6     ---
   1962   9   17.4     7.8       1    77.2     ---
   1962  10   15.6     5.7       1    38.3     ---
   1962  11    9.5     2.3       8    99.8     ---
   1962  12    6.1    -1.1      22    54.8     ---
   1963   1    0.4    -6.1      30    11.2     ---
   1963   2    2.6    -2.7      24    41.2     ---
   1963   3    9.3     2.1       8   105.1     ---
   1963   4   12.5     5.2       3    87.3     ---
   1963   5   15.2     5.7       0    32.5     ---
   1963   6   19.0    10.3       0   105.4     ---
   1963   7   19.6    10.5       0    41.2     ---
   1963   8   19.3    10.9       0   131.5     ---
   1963   9   17.8     9.2       0    90.3     ---
   1963  10   14.8     7.8       0    48.6     ---
   1963  11   12.4     6.0       5   191.7     ---
   1963  12    5.8    -1.1      18    36.1     ---
   1964   1    6.4     1.2       8    11.2     ---
   1964   2    7.9     1.9       6    28.0     ---
   1964   3    8.1     2.5       7    99.5     ---
   1964   4   11.9     5.1       3    58.5     ---
   1964   5   17.1     8.8       0   109.9     ---
   1964   6   18.0    10.2       0    68.5     ---
   1964   7   21.6    11.6       0    13.9     ---
   1964   8   21.2    10.6       0    26.0     ---
   1964   9   20.2     9.0       0    22.9     ---
   1964  10   13.8     4.1       4    59.3     ---
   1964  11   11.6     4.4       5    49.4     ---
   1964  12    7.7     0.0      18    86.9     ---
   1965   1    7.3     0.7      14    97.5     ---
   1965   2    6.5    -0.8      17     7.3     ---
   1965   3    9.9     1.5      10    80.3     ---
   1965   4   13.0     3.5       6    33.9     ---
   1965   5   15.6     7.3       1    40.4     ---
   1965   6   18.3     9.4       0    61.3     ---
   1965   7   18.7    11.1       0   103.3     ---
   1965   8   19.7    11.1       0    63.8     ---
   1965   9   16.5     8.1       0    99.8     ---
   1965  10   16.2     6.7       0    17.9     ---
   1965  11    9.6     2.2      12   123.3     ---
   1965  12    9.5     1.9       9   118.5     ---
   1966   1    6.1     1.5      14    79.3     ---
   1966   2    9.4     5.2       1   140.6     ---
   1966   3   10.9     2.3       6    18.1     ---
   1966   4   12.2     5.3       0   101.7     ---
   1966   5   16.1     6.3       0    44.9     ---
   1966   6   20.1    10.7       0    47.5     ---
   1966   7   20.3    10.8       0    69.6     ---
   1966   8   19.9    10.6       0   106.8     ---
   1966   9   19.2     9.3       0    41.7     ---
   1966  10   15.0     6.8       2   216.1     ---
   1966  11    9.4     1.9       8    58.0     ---
   1966  12   10.2     2.7       8    69.2     ---
   1967   1    7.6     1.4      12   103.8     ---
   1967   2    9.5     2.0      14    97.1     ---
   1967   3   11.3     3.9       2    59.3     ---
   1967   4   12.8     4.1       3    31.6     ---
   1967   5   14.8     7.3       2   124.5     ---
   1967   6   19.4     9.3       0    38.3     ---
   1967   7   21.5    11.3       0    24.1     ---
   1967   8   20.2    11.3       0    61.5     ---
   1967   9   17.9    10.5       0   108.8     ---
   1967  10   14.8     8.8       1   174.0     ---
   1967  11    9.9     1.3       8    49.7     ---
   1967  12    8.0     0.7      15    49.1     ---
   1968   1    8.1     1.7      11    73.4     ---
   1968   2    6.4    -1.6      20    58.4     ---
   1968   3   10.7     2.3       9    26.5     ---
   1968   4   12.7     2.8      10    65.6     ---
   1968   5   15.0     5.6       0    65.0     ---
   1968   6   19.3    10.6       0    86.3     ---
   1968   7   20.0    10.7       0    43.7     ---
   1968   8   19.9    12.1       0    44.6     ---
   1968   9   18.2    10.3       0   138.5     ---
   1968  10   16.1    10.5       0   104.7     ---
   1968  11   10.4     4.5       5    40.6     ---
   1968  12    6.9     1.2      12   111.0    40.4
   1969   1    9.5     3.4       8   127.4    33.4
   1969   2    5.7    -1.5      18    43.1    84.6
   1969   3    8.9     1.1      11    79.0    73.8
   1969   4   13.3     2.9       9    25.2   201.3
   1969   5   15.5     7.3       0    95.7   170.3
   1969   6   19.8     9.0       0    32.9   257.8
   1969   7   22.2    11.5       0    51.7   248.1
   1969   8   21.0    12.4       0    62.8   170.1
   1969   9   18.7    10.0       0    46.2    99.3
   1969  10   17.4     7.9       2     2.7   133.5
   1969  11   10.3     2.3      10   146.6    94.2
   1969  12    7.1     0.4      15   102.9    54.5
   1970   1    7.9     1.6      10   154.9    37.2
   1970   2    7.9     0.3      14    64.8   109.7
   1970   3    8.6     0.1      16    50.9   125.6
   1970   4   11.1     3.0       8    48.3   149.5
   1970   5   17.8     6.7       0    34.9   235.0
   1970   6   21.6    10.9       0    24.7   262.9
   1970   7   20.3    11.1       0    46.2   189.8
   1970   8   20.9    10.8       0    48.6   175.9
   1970   9   19.4    10.2       0    77.9   188.6
   1970  10   15.3     7.0       2    21.2   116.1
   1970  11   12.4     5.1       5   217.3    63.7
   1970  12    7.2     0.9      16    32.0    65.2
   1971   1    8.2     2.8       5   128.4    53.1
   1971   2    8.7     0.0      14    22.5    85.9
   1971   3    9.1     1.0      12    65.7   121.1
   1971   4   12.6     3.4       4    55.3   168.0
   1971   5   16.8     6.0       2    27.5   240.0
   1971   6   17.4     8.8       0   131.2   180.3
   1971   7   22.9    11.7       0    11.7   279.7
   1971   8   20.2    12.6       0    53.0   160.2
   1971   9   20.2     7.8       0     8.6   204.4
   1971  10   16.7     7.0       3    44.4   139.1
   1971  11   10.8     0.1      15    57.6   107.0
   1971  12    9.4     3.9       8    32.1    37.2
   1972   1    7.5     1.7      10   107.0    43.6
   1972   2    8.3     2.6       3   108.4    40.1
   1972   3   12.1     2.4       4   100.6   166.6
   1972   4   13.2     5.0       2    61.1   175.5
   1972   5   14.4     6.8       0    79.4   168.2
   1972   6   15.5     7.8       0    56.7   156.7
   1972   7   20.6    11.1       0    32.6   198.4
   1972   8   21.0    10.4       0    25.4   207.8
   1972   9   17.3     7.1       0    29.6   150.6
   1972  10   15.0     6.5       1    26.4   105.6
   1972  11   10.4     2.0      12    95.6    78.2
   1972  12   10.1     2.9      10   125.8    58.6
   1973   1    7.8     1.3      13    46.7    27.0
   1973   2    8.4     0.1      14    15.9    88.1
   1973   3   11.0     0.0      18    14.9   143.8
   1973   4   12.3     2.6       6    40.2   180.9
   1973   5   15.9     7.3       1    77.3   176.6
   1973   6   20.1     9.5       0    51.6   237.5
   1973   7   20.9    11.0       0    27.9   193.4
   1973   8   22.9    12.0       0    37.0   218.7
   1973   9   19.8    10.3       0    52.4   161.9
   1973  10   14.3     4.7       7    63.9   125.8
   1973  11   11.1     2.5      12    31.4    81.8
   1973  12    9.4     1.8      13    49.9    53.1
   1974   1   10.0     3.9       3   121.1    43.5
   1974   2    9.5     2.0      10   120.9    80.4
   1974   3   10.3     2.2      10    35.9   104.5
   1974   4   14.2     2.9       7    10.4   191.8
   1974   5   15.9     5.9       1    41.8   237.6
   1974   6   19.2     9.5       0    59.7   217.7
   1974   7   19.7    11.7       0    39.0   190.8
   1974   8   20.1    10.2       0    83.9   209.6
   1974   9   16.6     8.7       1   176.0   159.5
   1974  10   11.9     4.1       2    49.1   127.1
   1974  11   11.2     4.8       0   150.6    64.2
   1974  12   11.1     5.8       1    45.4    48.5
   1975   1   10.5     3.8       6   115.4    49.5
   1975   2    9.5     0.8      13    24.3    90.8
   1975   3    8.9     1.8      10    80.8    91.2
   1975   4   12.6     3.7       9    37.9   159.2
   1975   5   15.2     6.0       0    32.2   199.5
   1975   6   21.7     8.7       0     9.4   320.1
   1975   7   22.6    12.3       0    15.6   258.0
   1975   8   23.6    12.5       0    46.0   248.2
   1975   9   18.4     8.6       0   143.8   156.0
   1975  10   14.7     5.8       2    14.8   137.7
   1975  11   11.1     2.2       7    67.3    93.7
   1975  12    7.8     0.6      15    25.1    57.1
   1976   1    9.1     2.8      11     9.6    60.0
   1976   2    7.5     2.1      11    34.4    35.2
   1976   3    9.6     0.7      13    37.4   136.0
   1976   4   13.8     2.3       8     7.0   206.2
   1976   5   17.4     7.1       2    17.0   235.3
   1976   6   23.4    11.0       0     6.0   256.5
   1976   7   24.9    13.0       0    10.0   302.7
   1976   8   24.6    10.2       0    13.6   308.4
   1976   9   18.1     9.1       0   118.2   139.2
   1976  10   14.6     7.8       1   175.4    66.1
   1976  11   10.5     2.5       9   128.4    69.1
   1976  12    6.1    -1.0      20   125.8    53.6
   1977   1    6.8     0.3      14    96.6    43.0
   1977   2    9.6     3.5       7   131.1    85.3
   1977   3   10.9     4.3       5    85.3   114.7
   1977   4   11.8     3.0       9    17.2   181.2
   1977   5   16.4     5.9       3    52.4   238.2
   1977   6   16.5     8.5       0    93.2   156.2
   1977   7   21.2    11.6       0    25.7   222.2
   1977   8   20.1    10.9       0   114.5   174.5
   1977   9   17.1     9.2       0    31.4   141.6
   1977  10   16.0     8.6       0    55.2   122.1
   1977  11   10.4     3.9       9    84.7   108.1
   1977  12    9.9     4.0       2   119.0    44.9
   1978   1    7.6     0.5      14   100.2    85.8
   1978   2    6.1     0.1      15   124.1    72.5
   1978   3   10.6     2.9       8    67.1   133.0
   1978   4   10.7     3.0       7    58.1   129.1
   1978   5   16.6     6.0       0    38.6   213.8
   1978   6   18.7     9.0       0    28.8   199.1
   1978   7   19.1    11.4       0    86.5   142.2
   1978   8   19.8    10.7       0    44.7   205.2
   1978   9   18.9     8.7       0    19.7   179.5
   1978  10   16.4     7.3       0     2.3   108.7
   1978  11   12.5     5.0       6    18.7    71.5
   1978  12    8.6     3.1      10   208.2    28.3
   1979   1    4.8    -3.9      24    97.7    78.9
   1979   2    5.3    -1.5      17    67.3    60.4
   1979   3    8.7     1.8       7    93.9   110.7
   1979   4   12.2     4.3       4    56.1   142.7
   1979   5   14.2     5.2       6   113.7   227.8
   1979   6   18.1     9.6       0    35.4   171.4
   1979   7   22.1    11.5       0    32.4   220.6
   1979   8   19.2    10.7       0    48.3   203.1
   1979   9   18.0     7.9       0    11.2   172.8
   1979  10   15.8     7.8       1    62.8   111.9
   1979  11   11.3     2.2      14    37.8    77.8
   1979  12    9.6     3.1       8   147.8    64.5
   1980   1    6.2    -2.3      24    54.2    88.9
   1980   2    9.9     3.1       5    76.9    65.4
   1980   3    8.8     1.7       7    94.6    85.2
   1980   4   14.1     4.0       5    30.7   196.2
   1980   5   17.0     5.4       2    32.4   225.9
   1980   6   18.7     9.4       0   109.0   196.7
   1980   7   19.1    10.3       0    38.6   161.7
   1980   8   20.8    11.9       0    72.4   190.5
   1980   9   18.9    11.3       0    60.6   140.6
   1980  10   13.7     4.8       5   114.5   132.2
   1980  11    9.4     3.6       9    47.5    78.8
   1980  12    9.4     2.2      11    56.4    86.3
   1981   1    8.6     1.7      11    29.3    62.5
   1981   2    7.3    -0.8      18    54.5    80.8
   1981   3   11.4     5.9       3   120.8    84.5
   1981   4   13.2     3.9       3    47.0   149.8
   1981   5   14.8     8.0       1   103.0   141.6
   1981   6   17.7     9.4       0    67.9   175.1
   1981   7   21.4    11.1       0    41.6   178.4
   1981   8   22.5    10.8       0     7.0   224.5
   1981   9   19.8     9.3       0   149.8   166.7
   1981  10   12.7     5.1       4    88.7   101.1*
   1981  11   11.5     3.8       9    36.3    52.9
   1981  12    6.0    -1.6      18   119.7    52.7
   1982   1    7.2     0.9      13    47.7    58.8
   1982   2    8.5     2.2      10    48.2    49.7
   1982   3   10.5     1.4       8   101.1   161.8
   1982   4   14.2     2.5       6    17.9   200.2
   1982   5   17.2     6.0       6    34.6   220.3
   1982   6   20.5    10.9       0    90.4   232.1
   1982   7   22.0    11.7       0    88.5   193.4
   1982   8   20.3    11.8       0    79.6   181.9
   1982   9   19.7     9.3       0    66.7   150.6
   1982  10   14.3     6.6       2   183.8    78.6
   1982  11   11.8     5.8       4   121.1    67.2
   1982  12    8.9     1.3      13    99.0    61.5
   1983   1   10.1     4.0       6    77.1    52.8
   1983   2    5.9    -0.9      18    18.9    97.5
   1983   3   10.4     2.3       8    44.6    94.7
   1983   4   11.4     2.7       5    85.8   161.3
   1983   5   14.4     6.9       0    97.3   163.0
   1983   6   19.5    10.6       0    93.9   192.9
   1983   7   25.8    13.5       0     9.0   273.8
   1983   8   23.9    11.5       0    14.0   254.1
   1983   9   18.4    10.0       0    65.7   111.7
   1983  10   14.6     6.7       4    79.9   112.9
   1983  11   11.2     4.1       6    46.4    52.4
   1983  12    9.9     2.2      11   116.7    71.0
   1984   1    8.6     1.0      10   153.8    83.3
   1984   2    7.9     0.8      10    36.7    80.2
   1984   3    9.0     1.2      10    73.4    87.8
   1984   4   14.4     1.6      11     0.9   247.1
   1984   5   15.1     5.7       1    79.6   157.9
   1984   6   20.6     9.2       0    27.0   295.0
   1984   7   22.7    10.1       0    13.7   276.1
   1984   8   23.2    11.6       0    14.9   200.8
   1984   9   18.7    10.0       0    55.5   118.8
   1984  10   15.3     7.2       1    91.3    86.5
   1984  11   12.1     4.4       7   146.9    61.2
   1984  12    9.7     0.9      14    99.8    62.0
   1985   1    4.2    -3.4      24    80.9    80.1
   1985   2    6.5    -0.8      16    44.6    80.5
   1985   3    9.0     0.1      16    59.2   117.9
   1985   4   13.6     3.7       4    45.7   157.3
   1985   5   16.4     6.8       1    37.0   195.5
   1985   6   18.2     8.9       0    61.6   191.4
   1985   7   22.0    10.9       0    45.5   232.5
   1985   8   19.0    11.4       0   115.8   189.0
   1985   9   19.3     9.5       0    30.5   150.2
   1985  10   15.1     7.1       1    25.5   115.1
   1985  11    8.4    -0.1      17    55.9    86.4
   1985  12   10.0     4.2       6   120.2    42.6
   1986   1    8.0     0.1      14   134.6    66.5
   1986   2    2.4    -3.3      24     5.9    76.6
   1986   3    8.9     1.3      10    69.1   106.0
   1986   4   10.3     1.5      10    64.2   154.7
   1986   5   14.5     6.9       1    72.6   192.4
   1986   6   20.7     9.8       0    20.6   224.0
   1986   7   21.4    11.5       0    43.4   190.6
   1986   8   18.5    10.2       0   107.9   171.7
   1986   9   16.6     5.7       0    28.7   161.6
   1986  10   15.8     6.9       1    77.1   110.6
   1986  11   12.2     3.9       5   138.4    79.6
   1986  12   10.2     2.2      13   125.4    64.5
   1987   1    3.9    -1.7      19    10.3    65.8
   1987   2    7.8     0.1      13    64.9    82.2
   1987   3    8.8     1.0      13    88.4   123.9
   1987   4   14.2     4.5       3    65.2   196.6
   1987   5   16.2     5.8       0    17.8   242.5
   1987   6   18.3     9.0       0    60.1   171.5
   1987   7   21.8    11.1       0    74.6   206.3
   1987   8   21.6    10.5       0    26.0   191.6
   1987   9   18.8    10.1       1    37.1   145.7
   1987  10   14.7     6.1       4   152.7   112.6
   1987  11   10.4     3.3       6    81.1    67.2
   1987  12    8.7     3.5       7    50.3    44.4
   1988   1    9.3     2.8       8   160.5    63.0
   1988   2    9.1     0.5      12    52.8   138.1
   1988   3   10.7     3.6       7    87.0   101.3
   1988   4   12.8     3.4       8    35.3   185.3
   1988   5   17.4     7.6       1    28.8   237.8
   1988   6   19.9     9.7       0    19.7   176.7
   1988   7   18.9    11.4       0    74.1   194.8
   1988   8   20.4    10.5       0    70.1   178.1
   1988   9   18.3     9.5       1    35.9   159.7
   1988  10   15.4     7.5       2   118.7   117.5
   1988  11   10.8     0.7      19    22.5   106.0
   1988  12   10.7     4.0       5    23.0    49.4
   1989   1   10.1     2.3      10    34.5    70.7
   1989   2   10.4     2.0      12    79.9    93.6
   1989   3   12.0     4.0       5    93.4   105.2
   1989   4   11.3     2.1       9    67.6   175.8
   1989   5   19.9     7.3       0    12.2   317.4
   1989   6   20.8     8.9       0    38.0   277.0
   1989   7   24.9    12.4       0    29.3   296.1
   1989   8   23.0    10.6       0    40.5   284.5
   1989   9   20.0     9.8       0    36.9   132.3
   1989  10   16.5     7.9       0    87.7    99.9
   1989  11   11.3     3.0       7    56.1   104.0
   1989  12    9.3     2.3      10   203.9    38.5
   1990   1   10.5     4.1       6   130.2    45.5
   1990   2   11.2     5.5       0   172.5    88.8
   1990   3   12.4     3.3       6     6.2   155.2
   1990   4   13.9     2.4       7    41.4   242.1
   1990   5   19.5     6.0       0    13.9   284.1
   1990   6   17.8     9.3       0    50.2   139.2
   1990   7   23.0    10.4       0    12.4   310.4
   1990   8   24.4    11.8       0    21.4   266.8
   1990   9   19.8     6.8       1    36.9   183.9
   1990  10   16.1     8.5       1    95.3   109.0
   1990  11   11.0     3.9       4    57.3    96.2
   1990  12    7.8     1.1      12    66.5    70.4
   1991   1    7.4     1.0      12    97.1    73.7
   1991   2    5.6    -2.5      20    35.7    87.0
   1991   3   11.9     4.0       7    96.9   104.1
   1991   4   12.5     3.4       5    44.2   169.6
   1991   5   16.3     6.4       1    10.7   175.9
   1991   6   16.5     8.9       0   111.5   161.7
   1991   7   21.3    12.4       0    78.2   219.3
   1991   8   22.8    11.7       0    12.1   260.2
   1991   9   20.8     9.5       0    65.6   185.6
   1991  10   14.2     6.5       3    96.4    89.7
   1991  11   10.8     2.9       9    51.4    67.7
   1991  12    8.7     1.3      11    35.2    53.5
   1992   1    7.0     0.2      17    20.2    66.8
   1992   2    9.2     1.2      14    31.8    60.2
   1992   3   11.3     3.8       2    60.1    70.8
   1992   4   12.9     4.4       5    83.9   158.6
   1992   5   19.4     7.9       0    21.5   279.5
   1992   6   21.4     9.4       0    28.4   253.8
   1992   7   20.9    12.6       0    51.1   169.7
   1992   8   20.3    12.3       0    89.7   151.2
   1992   9   17.8    10.6       0    97.7   130.6
   1992  10   12.6     3.4       7    52.7   126.7
   1992  11   12.4     4.2       3   148.4    71.4
   1992  12    7.7     0.6      16    96.5    65.1
   1993   1   10.2     3.2       8   101.8    38.8
   1993   2    7.9     2.3       6     9.8    62.6
   1993   3   10.8     1.4      13    54.4   139.9
   1993   4   13.8     5.8       4    98.8   129.0
   1993   5   16.9     7.8       0    51.1   190.3
   1993   6   20.4    10.1       0    57.2   230.2
   1993   7   20.6    11.1       0    56.7   189.7
   1993   8   20.8     9.3       0    35.6   234.2
   1993   9   17.3     7.8       0   153.3   130.0
   1993  10   12.8     5.3       5   163.5   118.8
   1993  11    9.4     0.3      15    76.9    78.2
   1993  12    9.7     2.8       6   178.7    64.0
   1994   1    9.4     2.1       9   130.2    75.5
   1994   2    8.2     0.2      14   112.6    66.3
   1994   3   11.8     4.5       4    65.8   111.2
   1994   4   12.5     3.9       2    54.3   187.9
   1994   5   15.1     7.3       0    81.7   165.6
   1994   6   19.8     9.2       0    19.2   268.0
   1994   7   23.9    12.4       0    22.6   269.2
   1994   8   21.9    12.0       0    41.6   195.1
   1994   9   18.0     9.0       0    84.3   144.3
   1994  10   15.8     5.4       5   133.9   169.4
   1994  11   13.6     8.4       0    99.1    30.5
   1994  12   10.9     3.1       9   109.0    60.9
   1995   1    9.2     1.9       8   166.1    50.5
   1995   2   10.8     4.4       3   125.3    67.0
   1995   3   10.8     0.6      16    40.8   180.1
   1995   4   14.1     4.2       4    27.6   168.6
   1995   5   17.6     6.0       2    25.2   260.7
   1995   6   21.3     9.3       0     7.1   239.7
   1995   7   24.6    13.4       0    14.8   245.4
   1995   8   26.9    12.8       0     4.7   299.8
   1995   9   19.0     8.9       0   171.5   151.3
   1995  10   17.3     9.6       0    51.9   118.2
   1995  11   12.3     3.6      11   121.9    84.4
   1995  12    6.2     0.8      14    80.8    49.1
   1996   1    7.9     3.7       4    74.5    32.1
   1996   2    6.9    -1.1      17    93.7   110.5
   1996   3    8.8     1.4       9    55.4    84.0
   1996   4   13.2     3.9       7    36.2   149.0
   1996   5   14.2     4.7       3    53.8   192.5
   1996   6   19.8     8.4       0    35.7   294.5
   1996   7   22.6    10.9       0    16.6   260.0
   1996   8   22.0    10.9       0    83.4   255.2
   1996   9   18.7     8.5       0    37.4   156.3
   1996  10   16.0     8.4       0    61.0   136.0
   1996  11   10.8     1.8      16   145.7   105.3
   1996  12    6.4     0.8      11    37.7    62.6
   1997   1    5.6    -1.0      18    20.7    54.6
   1997   2   10.4     3.7       6    99.7    57.4
   1997   3   12.7     3.7       5    34.7   142.4
   1997   4   15.2     1.7      12    21.1   242.8
   1997   5   17.3     6.7       1    43.4   262.0
   1997   6   18.7    11.0       0   116.0   155.5
   1997   7   22.5    11.3       0    10.8   273.9
   1997   8   23.3    14.7       0   117.1   176.8
   1997   9   19.9     8.3       0    10.3   194.3
   1997  10   16.3     6.3       6    64.9   163.2
   1997  11   12.8     4.8       9   169.5    80.3
   1997  12   10.0     2.4      12   107.2    68.1
   1998   1    9.3     2.4      12   128.4    80.9
   1998   2   11.0     1.6       9    14.1   101.4
   1998   3   12.0     4.8       6    72.2    94.0
   1998   4   12.2     4.1       5    93.1   147.6
   1998   5   19.7     8.7       1    36.7   246.9
   1998   6   18.7    11.0       0    94.7   182.9
   1998   7   20.2    11.7       0    54.2   192.1
   1998   8   22.7     9.9       0    18.0   272.1
   1998   9   19.8    11.0       0   100.1   157.8
   1998  10   15.3     7.7       1   146.1   114.2
   1998  11   10.8     2.5       9    57.0   124.9
   1998  12    9.9     2.2       9    95.3    41.3
   1999   1   10.0     2.5       6   132.4    72.7
   1999   2    9.2     2.1       7    36.2    88.7
   1999   3   11.7     2.4      10    27.8   142.6
   1999   4   14.0     4.8       6    86.4   176.0
   1999   5   18.1     8.7       0    15.6   190.4
   1999   6   19.3     8.5       0    65.8   225.2
   1999   7   24.0    12.0       0     6.4   269.1
   1999   8   21.5    12.2       0   101.1   195.0
   1999   9   20.4    11.4       0   131.2   176.3
   1999  10   15.7     6.1       3    77.8   154.6
   1999  11   11.3     4.1       3    57.8    93.7
   1999  12    9.2     1.6      10   180.6    81.5
   2000   1    8.8     0.0      17    39.2    86.5
   2000   2   10.6     2.7       8    85.6   104.3
   2000   3   12.0     2.9       9    30.2   140.1
   2000   4   12.2     3.9       5   150.6   155.2
   2000   5   17.4     8.4       0    88.1   214.9
   2000   6   19.1    10.5       0    38.6   205.2
   2000   7   20.9    11.2       0    42.8   223.3
   2000   8   22.5    11.7       0    25.0   219.6
   2000   9   19.5    11.1       0   112.8   138.6
   2000  10   15.0     7.1       0   180.2   107.1
   2000  11   11.3     3.3       6   201.6    89.2
   2000  12    9.2     4.4       7   197.4    42.6
   2001   1    7.9     0.8      15   141.2    89.7
   2001   2    9.4     1.2      15    83.2    91.4
   2001   3    9.9     3.4       5   135.0    72.3
   2001   4   12.3     4.4       4    73.8   141.8
   2001   5   18.0     6.8       0    23.4   241.5
   2001   6   19.9     8.8       0    31.8   271.3
   2001   7   22.3    12.0       0    54.8   253.9
   2001   8   21.6    12.3       0    48.0   207.5
   2001   9   19.0     9.6       0    46.4   161.5
   2001  10   17.0    11.0       0   150.4    97.6
   2001  11   11.6     2.6      10    35.4    97.8
   2001  12    7.8    -0.4      20    28.4   107.4
   2002   1    9.9     3.0      10    77.6    42.8
   2002   2   11.0     4.4       6   101.2    78.4
   2002   3   12.1     3.6       7    50.2   105.7
   2002   4   15.0     4.7       2    38.8   225.3
   2002   5   16.3     8.1       0    84.2   203.1
   2002   6   18.4    10.0       0    39.4   188.9
   2002   7   20.7    11.6       0    71.4   189.2
   2002   8   21.8    12.0       0    68.4   199.2
   2002   9   20.0     8.9       0    49.4   196.2
   2002  10   15.2     6.9       3   105.2   110.7
   2002  11   13.0     6.9       0   234.6    65.0
   2002  12    9.3     4.7       4   135.8    44.1
   2003   1    8.4     0.8      14    81.4   107.2
   2003   2    8.6     0.8      15    43.0   101.2
   2003   3   13.1     2.8      10    28.8   166.3
   2003   4   15.2     4.0       8    17.2   200.4
   2003   5   16.2     7.4       0    53.0   215.3
   2003   6   20.6    11.0       0    50.2   234.7
   2003   7   22.0    12.9       0    65.8   209.4
   2003   8   24.9    12.7       0    28.8   228.7
   2003   9   20.3     7.9       1     7.4   172.5
   2003  10   14.8     4.8       5    81.8   138.5
   2003  11   12.5     5.0       5   164.4    76.6
   2003  12    9.5     2.5       9    98.6    56.5
   2004   1    9.3     2.6      10   103.4    66.8
   2004   2    8.9     2.0      11    35.4    85.1
   2004   3   10.8     2.4      10    51.6   117.7
   2004   4   13.6     4.6       2    74.4   151.0
   2004   5   17.4     6.8       0    38.6   199.2#
   2004   6   21.4    10.6       0    23.8   258.4#
   2004   7   21.2    11.6       0    46.0   179.2#
   2004   8   22.1    13.1       0    75.2   195.3#
   2004   9   20.3    11.2       0    52.2   176.4#
   2004  10   15.0     7.2       0   154.2    90.2#
   2004  11   11.7     4.6       4    27.8    54.0#
