Sutton Bonington
Location: 4507E 3259N, 48 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
   1967   6   19.8     8.0       0    17.3   202.1
   1967   7   22.4    11.6       0    39.9   211.2
   1967   8   20.9    10.5       0    39.3   144.0
   1967   9   17.7     9.6       0    46.8   115.1
   1967  10   14.5     7.8       0   136.0   107.1
   1967  11    8.5     1.8       9    41.3    48.5
   1967  12    6.8     1.0      13    35.0    47.8
   1968   1    7.0     1.3      10    46.9    33.1
   1968   2    4.5    -0.6      18    30.1    65.4
   1968   3   10.5     3.1       4    21.2    98.9
   1968   4   13.1     3.3       8    49.3   174.5
   1968   5   14.4     5.5       1    65.9   124.4
   1968   6   19.9     9.5*      0*   48.7   173.1
   1968   7   19.2    10.4*      0*  113.7   107.9
   1968   8   19.6    11.6       0    77.7   128.9
   1968   9   17.9     9.6       0    81.9   103.3
   1968  10   15.5     9.9       0    40.0    69.7
   1968  11    8.6     3.6       5    68.9    40.2
   1968  12    4.9     0.5      11    28.8    24.7
   1969   1    8.0     3.0       9    58.3    33.2
   1969   2    2.9    -2.0      18    55.0    68.5
   1969   3    5.9     0.3      12    55.8    53.6
   1969   4   12.1     2.6       6    48.6   166.9
   1969   5   15.2     7.2       0   147.1   117.2
   1969   6   19.0     8.2       0    27.2   234.8
   1969   7   22.1*   11.6       0    85.3   206.5
   1969   8   20.2*   12.0       0   101.0   133.1
   1969   9   18.0*    9.1       1    16.3   100.8
   1969  10   16.5     8.4       0     8.4    90.9
   1969  11    8.3     2.0       8    71.1    73.7
   1969  12    5.9     0.8      16    51.5    31.0
   1970   1    6.2     0.8      11    51.7    20.9
   1970   2    6.2    -0.1      13    48.3    98.1
   1970   3    6.8    -0.1      16    45.3    97.1
   1970   4   10.9     3.1       5    54.2   121.3
   1970   5   18.3     7.8       0    29.4   203.0
   1970   6   21.8     9.7       0    14.4   227.7
   1970   7   19.8    11.2       0    36.2   151.3
   1970   8   20.6    11.0       0    60.7   153.2
   1970   9   18.9     9.9       0    25.5   149.9
   1970  10   14.6     6.2       4    30.2    95.6
   1970  11   10.6     4.8       2   110.1    51.3
   1970  12    6.6     1.1      12    29.6    38.1
   1971   1    6.8     1.6       8    77.2    39.3
   1971   2    7.6     1.1       8    15.6    52.8
   1971   3    8.5     2.1       9    38.8    88.5
   1971   4   11.3     3.8       3    62.0    87.3
   1971   5   16.3     5.3       3    31.2   203.2
   1971   6   15.9     8.2       0    75.6   122.2
   1971   7   22.1    11.1       0    51.3   214.3
   1971   8   20.2    11.0       0    82.2   129.9
   1971   9   18.8     8.4       0    21.1   149.5
   1971  10   15.4     6.5       1    37.5   130.5
   1971  11    9.3     2.4       9    53.9    71.6
   1971  12    8.5     4.0       4    32.0    20.6
   1972   1    5.8     1.5       9    51.6    38.5
   1972   2    6.4     1.7       3    49.6    39.3
   1972   3   10.4     2.4       3    61.4   121.9
   1972   4   11.8     5.1       0    31.4   106.5
   1972   5   14.7     6.5       1    34.5   142.9
   1972   6   16.2     7.7       0    61.8   135.9
   1972   7   19.8    10.0       0    35.0   150.2
   1972   8   19.6    10.2       0    26.1   173.1
   1972   9   15.3     7.1       0    68.4    85.0
   1972  10   14.0     6.4       0    31.2    78.9
   1972  11    9.5     3.7       7    47.3    72.2
   1972  12    7.8     2.8       2    69.9    27.0
   1973   1    6.7     2.3       7    30.9    37.8
   1973   2    7.4     1.4      11    28.8    78.8
   1973   3   10.2     1.7       9    18.4   118.3
   1973   4   11.0     3.2       1    46.9   158.2
   1973   5   15.5     6.9       0    81.0   188.3
   1973   6   20.0     9.4       0   109.5   225.3
   1973   7   19.8    11.2       0   111.5   118.2
   1973   8   21.5    11.1       0    21.9   176.8
   1973   9   18.7     9.7       0    64.2   149.8
   1973  10   12.7     5.0       5    38.1    94.9
   1973  11    9.0     2.5      11    33.0*   74.8
   1973  12    7.6     1.8      10    39.3    42.9
   1974   1    8.6     2.8       4    56.5    60.9
   1974   2    8.4     2.6       6    59.3    52.6
   1974   3    8.9     1.9       6    22.0    74.9
   1974   4   12.0     3.3       1    10.2   131.6
   1974   5   15.7     6.3       0    27.2   193.0
   1974   6   17.7     9.0       0    69.8   169.5
   1974   7   19.3    10.9       0    67.6   166.5
   1974   8   19.7     9.9       0    90.2   201.3
   1974   9   15.5     8.0       0    65.7   156.0
   1974  10   10.7     4.8       1    65.8    96.3
   1974  11    9.1     3.3       4    66.3    50.9
   1974  12   10.5     5.5       2    33.0    58.7
   1975   1    9.4     3.8       2    64.8*   37.7
   1975   2    7.0     1.5       8    19.4    32.4
   1975   3    7.4     1.9       7    63.3    78.3
   1975   4   12.2     4.5       5    47.7   114.7
   1975   5   14.0     5.3       0    29.8   178.6
   1975   6   20.4     8.1       0    18.6   224.9
   1975   7   22.3    12.1       0    48.8   203.3
   1975   8   24.6    12.8       0    27.9   225.4
   1975   9   17.7     8.6       1    43.6   148.4
   1975  10   13.8     6.1       0    31.7   113.8
   1975  11    9.2     2.5       9    42.7    68.8
   1975  12    7.8     2.5       8    43.4    38.3
   1976   1    8.7     3.1*      8*   31.1    49.7
   1976   2    7.1     1.5      10    15.1    56.8
   1976   3    8.4     0.9      12    21.5   111.5
   1976   4   12.0     3.7       3    10.1   129.9
   1976   5   16.5     7.3       0    41.5   152.5
   1976   6   23.2    10.8       0     9.6   229.5
   1976   7   24.8    11.9       0    31.2   252.4
   1976   8   23.5    10.5       0     7.0   222.1
   1976   9   17.3     9.2       0    92.1   107.5
   1976  10   13.6     7.3       0    87.2    66.3
   1976  11    8.9     2.2      11    36.8    70.6
   1976  12    4.1    -0.5      16    69.4    48.3
   1977   1    5.0*    0.3      11    67.1    45.0
   1977   2    7.7*    2.1       5   176.5    45.9
   1977   3   10.4     3.7       4    42.3    85.6
   1977   4   11.2     3.3       5    37.0   145.8
   1977   5   15.1     5.8       1    44.6   207.4
   1977   6   16.7     7.8       0    79.6   157.9
   1977   7   19.9    11.3       0    15.4   175.4
   1977   8   19.6    11.1       0    72.0   147.0
   1977   9   17.4     9.6       0    22.9   118.7
   1977  10   14.9     7.7       0    29.0    96.8
   1977  11    9.6     3.4       5    81.9    97.6
   1977  12    8.5     2.7       6    59.5    47.6
   1978   1    6.0    -0.1      16    75.5    36.9
   1978   2    5.3    -1.3      18    39.5    42.2
   1978   3   10.8     2.5       5    36.1   137.2
   1978   4    9.7     2.1       7    24.7    89.9
   1978   5   16.1     5.3       0    39.4   195.7
   1978   6   17.9     8.4       0    76.6   152.8
   1978   7   19.1     9.6       0    55.3   155.8
   1978   8   19.0    10.4       0    60.2   136.3
   1978   9   18.1     9.5       0    26.9   134.7
   1978  10   15.4     7.3       1     7.8    70.4
   1978  11   11.8     4.2       8    29.5    72.1
   1978  12    6.4     0.2      15   142.9    32.9
   1979   1    3.1    -4.7      28    41.9    50.9
   1979   2    3.5    -2.0      26    53.5    61.2
   1979   3    8.3     1.1       9    70.7    89.4
   1979   4   11.6     3.4       5    66.2   113.4
   1979   5   14.8     5.0       5    95.1   171.1
   1979   6   18.9     8.8       0    15.5   170.6
   1979   7   21.0    10.6       0    13.1   169.6
   1979   8   19.6    10.4       0    62.0   161.7
   1979   9   18.2     8.1       1    29.3   170.3
   1979  10   15.0     6.4       2    51.6   102.3
   1979  11   10.4     2.4       8    50.4    62.1
   1979  12    8.6     2.6       6    77.0    55.1
   1980   1    5.4    -1.0      18    67.6    56.9
   1980   2    8.9     2.5       3    78.3    37.9
   1980   3    8.3     1.2       7    50.8    80.6
   1980   4   13.1*    3.4       5    17.8   156.7
   1980   5   15.9     5.1       1    31.2   217.4
   1980   6   18.1     9.6       0    95.4   142.4
   1980   7   18.3    10.3       0    49.4   123.1
   1980   8   20.1    11.5       0    84.7   135.5
   1980   9   18.5    11.1       0    37.1   158.1
   1980  10   12.3     5.3       2    83.3   117.2
   1980  11    8.9     4.1       6    51.4    50.7
   1980  12    8.6     2.6       8    26.4    57.9
   1981   1    7.4     1.9       9    29.6    42.8
   1981   2    5.5    -0.2      17    44.1    57.0
   1981   3   10.6     5.0       2    76.3    48.8
   1981   4   11.0     3.7       3    62.5   118.8
   1981   5   15.6     6.9       0    50.2   136.6
   1981   6   17.3     9.6       0    23.2   123.5
   1981   7   20.0    11.5       0    28.9   156.5
   1981   8   20.8    11.4       0    56.0   178.5
   1981   9   19.1    10.4       0    92.0   172.2
   1981  10   11.7     4.6       3    66.6   118.0
   1981  11   10.6     4.0       3    26.2    49.9
   1981  12    2.8    -3.9      23    44.5    40.3
   1982   1    5.5    -1.2      15    32.5    35.7
   1982   2    7.7     1.6       8    27.0    39.9
   1982   3   10.0     2.0       6    72.1   144.3
   1982   4   13.3     3.8       2    28.5   162.9
   1982   5   16.9     5.2       2    20.1   235.3
   1982   6   19.6    11.0       0   141.7   120.1
   1982   7   21.3    11.8       0     4.2   169.3
   1982   8   19.8    12.1       0   136.0   179.1
   1982   9   18.5     9.6       0    67.3   151.4
   1982  10   13.2     6.9       1    49.1    79.7*
   1982  11   10.1     5.2       4    55.1    57.8
   1982  12    7.2     1.1      13    46.1    35.9
   1983   1    9.6     3.8       3    58.7    60.7
   1983   2    3.9    -1.4      16    27.0    54.3
   1983   3    9.7     3.5       2    32.9    75.5
   1983   4   11.0     2.8       4    87.7   142.0
   1983   5   13.7     6.7       0    78.6   103.0
   1983   6   18.4     9.6       0     8.4   162.0
   1983   7   25.0    12.6       0    28.6   215.9
   1983   8   22.8    11.8       0    11.5   219.3
   1983   9   17.3    10.4       0    84.0   115.6
   1983  10   13.8     7.1       6    40.5   119.3
   1983  11   10.1     5.1       6    37.8    33.6
   1983  12    8.4     2.4       8    52.1    51.7
   1984   1    6.2     0.7       9    83.9    74.5
   1984   2    5.9     0.4      10    45.4    45.9
   1984   3    7.4     1.9       5    58.3    42.7
   1984   4   13.1     2.3       8     7.4   207.4
   1984   5   14.4     5.0       2    59.9   142.4
   1984   6   18.9     9.8       0    73.4   185.1
   1984   7   22.0    10.5       0    24.0   223.1
   1984   8   22.7    11.9       0    61.6   198.3
   1984   9   17.0    10.4       0    72.9   104.0
   1984  10   14.9     7.7       1    42.5   110.6
   1984  11   10.4     5.5       0    91.6    39.7
   1984  12    7.7     2.3       8    27.3    63.1
   1985   1    4.1    -2.2      22    40.6    41.3
   1985   2    4.7    -1.4      14    20.0    81.7
   1985   3    8.4     1.0      10    32.5    97.0
   1985   4   12.2     4.4       3    41.6   120.1
   1985   5   14.8     6.4       0    72.0   149.6
   1985   6   16.5     8.0       0   107.2   154.4
   1985   7   20.4    11.8       0    44.0   177.9
   1985   8   18.6    11.1       0    53.2   163.0
   1985   9   19.1    10.4       0    15.9   130.1
   1985  10   14.7     7.6       0    28.0    93.1
   1985  11    7.0     0.8      11    58.5    80.8
   1985  12    8.8     3.9       6    81.0    30.0
   1986   1    6.0     0.5      12    60.2    63.5
   1986   2    0.9    -4.1      24    18.9    84.1
   1986   3    9.1     1.5      11    43.7   128.8
   1986   4    9.8     2.0       6    59.0   117.9
   1986   5   15.6     7.1       0    65.6   193.4
   1986   6   19.5     9.3       0    28.8   189.3
   1986   7   20.6    11.2       0    40.4   179.5
   1986   8   17.5     9.8       0    94.7   132.0
   1986   9   16.0     5.9       3     8.6   159.6
   1986  10   14.6     6.6       2    43.7   108.1
   1986  11   10.8     4.5       1    61.4    85.3
   1986  12    9.0     3.2       5    89.3    49.4
   1987   1    3.1    -1.9      20    14.3    53.1
   1987   2    6.8     0.8      13    40.1    63.1
   1987   3    7.5     0.6      14    62.1    95.0
   1987   4   14.9     5.3       0    58.0   146.0
   1987   5   14.3     5.4       1    30.8   175.1
   1987   6   16.6     8.6       0    98.5    96.1
   1987   7   20.1    11.5       0    33.3   142.2
   1987   8   19.9    11.8       0    59.3   113.8
   1987   9   17.9     9.4       0    52.5   156.5
   1987  10   13.2     5.8       4   102.2   116.9
   1987  11    8.5     4.0       3    43.0    37.1
   1987  12    8.1     3.1       7    32.3    29.0
   1988   1    8.0     2.7       3    90.6    54.2
   1988   2    7.9     1.8       5    38.3   113.9
   1988   3    9.8     2.9       5    78.0   104.0
   1988   4   11.8     4.0       4    30.9    93.3
   1988   5   16.0     6.5       0    36.2   172.9
   1988   6   18.5     9.7       0    65.0   134.9
   1988   7   18.5    11.6       0   120.4   144.5
   1988   8   19.9    11.1       0    36.1   172.2
   1988   9   17.5     9.7       0    26.4   142.5
   1988  10   13.9     7.1       2    54.9   102.7
   1988  11    8.7     0.8      14    29.8    73.7
   1988  12   10.0     4.5       2    19.8    44.1
   1989   1    9.0     3.2       4    28.2    63.0
   1989   2    9.4     2.5       5    47.2   104.0
   1989   3   11.6     3.8       4    45.6   110.3
   1989   4    9.9     2.5       6   104.9   115.3
   1989   5   18.6     6.7       1    16.9   263.3
   1989   6   20.2     8.1       1    52.5   198.7
   1989   7   23.4    11.9       0    35.1   237.0
   1989   8   21.9    11.3       0    46.5   261.6
   1989   9   19.2    10.4       0    32.5   129.7
   1989  10   15.4     8.0       0    54.0    99.1
   1989  11    9.1     2.7       9    38.4    72.7
   1989  12    7.3     2.6       4   112.4    13.8
   1990   1    9.5     3.8       3    64.9    65.7
   1990   2   10.8     4.6       1    83.8    77.0
   1990   3   12.5     4.7       4    18.7   165.9
   1990   4   13.1     2.2       8    18.9   188.1
   1990   5   18.4     5.6       2    10.6   229.2
   1990   6   18.1     9.5       0    52.1    93.4
   1990   7   22.9    10.6       0    26.4   240.9
   1990   8   24.1    13.1       0    38.6   212.4
   1990   9   17.7     8.8       0    31.9   131.3
   1990  10   15.5     9.1       0    62.7   106.4
   1990  11    9.4     4.4       1    44.1    39.2
   1990  12    7.0     1.8      10    67.9    43.2
   1991   1    5.9     0.0      19    47.6    74.4
   1991   2    5.2    -1.3      18    26.7    46.4
   1991   3   11.6     4.8       4    36.6    75.4
   1991   4   11.9     3.8       4    55.8   146.8
   1991   5   15.2     6.8       1    11.1   119.0
   1991   6   16.3     8.0       1    60.7   102.4
   1991   7   22.3    12.6       0    54.4   192.5
   1991   8   22.7    11.1       0    19.2   202.5
   1991   9   20.4     9.3       0    47.1   177.2
   1991  10   13.5     6.9       1    35.4    87.1
   1991  11    9.7     3.7       5    48.4    53.7
   1991  12    7.3     1.2      12    28.7    26.6
   1992   1    6.0     0.5      16    59.9    42.2
   1992   2    9.1     2.5       7    20.4    65.8
   1992   3   10.9     4.1       1    52.7    76.2
   1992   4   12.8     4.7       3    27.9   127.5
   1992   5   19.0     7.9       0    37.9   243.5
   1992   6   21.5    10.4       0    60.9   164.9
   1992   7   20.4    12.1       0    86.8   161.1
   1992   8   20.0    11.2       0    63.9   186.1
   1992   9   17.0     9.8       0    77.9   105.7
   1992  10   10.8     4.8       3    68.2    87.5
   1992  11   10.6     3.9       2    78.0    63.9
   1992  12    5.9     0.7      14    39.0    15.0
   1993   1    9.1     2.5       6    52.7    35.4
   1993   2    7.3     2.4       5     6.5    52.5
   1993   3   10.5     3.1       7     9.6   110.6
   1993   4   13.2     5.9       0    65.7   104.1
   1993   5   16.0     6.9       1    45.5   175.3
   1993   6   19.7     9.7       0    59.2   201.4
   1993   7   19.9    10.9       0    80.7   192.7
   1993   8   19.1     9.8       0    46.0   193.6
   1993   9   16.1     8.8       0    89.2    81.9
   1993  10   11.5     5.0       6    87.3    90.7
   1993  11    7.1     2.3      11    57.1    42.6
   1993  12    8.3     2.6       8    93.7    48.7*
   1994   1    7.9     2.5       5    76.1    68.7
   1994   2    6.0     0.0      14    47.3    60.1
   1994   3   11.4     4.5       0    64.3   120.7
   1994   4   12.3     4.6       0    32.3   157.4
   1994   5   14.2     6.0       0    53.7   128.9
   1994   6   19.8     9.9       0     8.2   197.1
   1994   7   24.3    12.3       0    28.4   215.3
   1994   8   20.9    11.6       0    35.8   158.9
   1994   9   16.1     9.4       0   104.8    99.4
   1994  10   13.4     6.1       1    41.7    94.4
   1994  11   12.4     7.2       2    66.9    43.8
   1994  12    9.5     3.1       7    94.0    51.8
   1995   1    7.5     1.6       7   104.5    57.8
   1995   2    9.5     3.4       1    55.0    74.0
   1995   3    9.5     1.5      10    34.6   159.9
   1995   4   13.5     4.3       6    13.2   171.2
   1995   5   16.9     6.4       1    23.4   178.7
   1995   6   19.1     9.5       0    11.7   130.3
   1995   7   24.9    12.8       0    10.7   223.3
   1995   8   25.3    12.4       0     5.7   245.9
   1995   9   17.7     9.4       0    83.1   111.4
   1995  10   16.6     8.6       2    21.3   134.1
   1995  11   10.4     4.5       5    52.5    68.9
   1995  12    4.4    -0.6      18    72.7    39.2
   1996   1    5.6     2.0       9    26.4    14.2
   1996   2    5.5    -0.5      19    45.7    75.2
   1996   3    6.8     1.3       8    24.8    44.8
   1996   4   13.0     3.6       8    31.9   128.1
   1996   5   13.8     4.5       7    20.3   154.5
   1996   6   20.2     8.1       0    31.2   196.3
   1996   7   22.2    11.0       0    30.1   220.4
   1996   8   22.1    11.8       0    58.1   169.9
   1996   9   17.9     9.3       0     7.1   111.9
   1996  10   15.2     8.0       0    46.1   119.4
   1996  11    8.8     2.5      12    76.9    83.2
   1996  12    5.4     0.1      16    48.0    41.6
   1997   1    5.5    -1.4      21    18.7    35.0
   1997   2   10.1     4.0       2    50.2    72.9
   1997   3   12.3     4.4       4    14.1   127.0
   1997   4   13.5     4.4       4    21.1   136.2
   1997   5   16.5     5.6       1    45.7   240.1
   1997   6   18.0    10.1       0   114.3   115.0
   1997   7   21.5    12.0       0    43.2   203.5
   1997   8   24.5    13.7       0    47.7   181.7
   1997   9   18.3     9.9       0    11.5   150.8
   1997  10   13.9     5.5       6    39.4   112.0
   1997  11   11.3     5.5       4    71.3    40.8
   1997  12    8.4     3.5       5    44.3    39.5
   1998   1    7.7     2.6       8    91.0    41.1
   1998   2   11.0     4.1       4     8.8    96.3
   1998   3   11.3     4.5       4    67.9    72.3
   1998   4   11.4     4.1       2   104.8   110.0
   1998   5   17.2     7.6       0    19.2   171.0
   1998   6   18.4    10.5       0   126.8   114.5
   1998   7   19.7    11.6       0    17.7   149.1
   1998   8   20.9    11.4       0    45.8   201.8
   1998   9   18.4    11.2       0    65.5   104.1
   1998  10   13.9     7.8       1   106.3    90.5
   1998  11    8.6     2.7       5    30.3    56.1
   1998  12    8.7     2.3      11    63.1    34.4
   1999   1    8.5     2.5       5    85.2    63.5
   1999   2    8.2     2.2       7    39.2    81.4
   1999   3   10.9     4.5       1    86.3   108.2
   1999   4   13.8     5.2       3    68.9   144.7
   1999   5   17.4     8.7       0    52.3   137.7
   1999   6   18.4     9.3       0    69.4   169.0
   1999   7   22.9    12.5       0    28.2   233.9
   1999   8   20.7    11.5       0    65.3   129.4
   1999   9   20.5    11.3       0    65.1   149.5
   1999  10   14.5     7.0       0    72.6   125.7
   1999  11   10.6     5.2       0    29.2    65.5
   1999  12    7.7     1.9       6    58.4    54.5
   2000   1    8.8     1.7       9    13.4     ---
   2000   2    9.7     2.7       5    54.8     ---
   2000   3   11.5     3.2       8    22.8     ---
   2000   4   11.9     3.8       3    86.8     ---
   2000   5   16.2     7.4       0    67.4     ---
   2000   6   19.2    10.8       0    20.0     ---
   2000   7   19.5    10.6       0    68.6     ---
   2000   8   21.6    11.6       0    14.0     ---
   2000   9   18.8    11.1       0    68.8     ---
   2000  10   13.8     7.3       0    94.6     ---
   2000  11    9.9     4.2       1    99.8     ---
   2000  12    7.7     3.0       8    72.2     ---
   2001   1    5.6    -0.1      17    31.8     ---
   2001   2    8.0     0.6      14    54.0     ---
   2001   3    8.3     1.7       9    55.4     ---
   2001   4   11.6     3.8       2    71.0     ---
   2001   5   17.4     7.1       0    64.8     ---
   2001   6   18.8     9.3       0    31.2     ---
   2001   7   21.9    12.5       0   100.3     ---
   2001   8   21.8    12.5       0    49.6     ---
   2001   9   16.8     9.9       0    56.6     ---
   2001  10   16.6    10.5       0   100.2     ---
   2001  11   11.0     3.5       5    33.4     ---
   2001  12    6.6     0.0      18    26.4     ---
   2002   1    8.5     1.9       8    51.0     ---
   2002   2   10.2     3.8       3    66.8     ---
   2002   3   11.5     3.3       5    29.2     ---
   2002   4   14.2     4.3       6    38.6     ---
   2002   5   16.2     7.8       0    58.8     ---
   2002   6   19.2    10.1       0    32.8     ---
   2002   7   20.8    11.5       0   156.0     ---
   2002   8   21.8    12.7       0    32.6     ---
   2002   9   18.6     9.7       0    35.3     ---
   2002  10   13.4     5.9       2    74.6     ---
   2002  11   11.0     5.7       0    90.4     ---
   2002  12    7.2     3.6       4    97.0     ---
   2003   1    7.1     2.0      10    43.8     ---
   2003   2    7.4    -0.3      16    20.2     ---
   2003   3   12.4     1.6      11    21.8     ---
   2003   4   14.8     4.3       5    22.2     ---
   2003   5   16.9     7.9       1    47.0     ---
   2003   6   21.3    11.1       0    96.0     ---
   2003   7   22.3    13.0       0    38.6     ---
   2003   8   23.7    12.7       0     7.0     ---
   2003   9   20.4     8.6       0    22.4     ---
   2003  10   13.5     4.8       5    42.8     ---
   2003  11   11.2     4.5       5    47.6     ---
   2003  12    7.8     0.9      17    74.0     ---
   2004   1    8.2     2.5      10    70.6     ---
   2004   2    8.4     2.9      11    32.8     ---
   2004   3   10.4     3.1       3    38.8     ---
   2004   4   14.0     5.4       1    84.0     ---
   2004   5   17.1     7.1       0    48.2     ---
   2004   6   20.2    11.0       0    47.8     ---
   2004   7   20.5    11.3       0    61.5     ---
   2004   8   22.0    13.2       0   161.6     ---
   2004   9   18.9    10.9       0    41.0     ---
   2004  10   13.9     7.3       0   117.2     ---
   2004  11   10.5     4.8       6    34.0     ---
   2004  12    8.7     2.3       7    22.0     ---
   2005   1    9.0     3.2       5    32.4     ---
   2005   2    7.0     1.7       8    42.6     ---
   2005   3   10.4     3.9       7    34.8     ---
   2005   4   13.6     4.5       3    53.8     ---
   2005   5   16.1     6.6       4    29.4     ---
   2005   6   20.8    10.4       0    60.6     ---
   2005   7   21.2    12.4       0    51.0     ---
   2005   8   22.1    11.3       0    89.7     ---
   2005   9   19.7    10.7       0    56.3     ---
   2005  10   16.3    10.4       0    84.6*    ---
   2005  11   10.0*    2.6*     13*   43.7*    ---
   2005  12    7.5     1.8      10    37.5     ---
   2006   1    6.8     2.4       6    15.2     ---
   2006   2    6.6     1.4       8    31.2     ---
   2006   3    8.4     2.2      11    39.0     ---
   2006   4   12.8     5.3       2    46.8     ---
   2006   5   16.3     7.7       0    85.0     ---
   2006   6   21.9    11.4       0    13.7     ---
   2006   7   26.5    14.1       0    41.8     ---
