Eastbourne
Location: 5611E 983N, 7 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
   1973   4   11.0     5.2       0    47.9   141.5
   1973   5   14.1     9.1       0    84.5   212.4
   1973   6   18.9    12.2       0    35.7   301.4
   1973   7   19.6    13.6       0    36.0   234.4
   1973   8   21.4    15.0       0    17.6   240.4
   1973   9   18.6    12.5       0    89.6   178.2
   1973  10   14.0     7.8       0    43.7   132.3
   1973  11   10.6     5.1       6    44.5   100.7
   1973  12    8.7     4.2       5    48.2    69.2
   1974   1    9.5     5.8       0    95.6    49.9
   1974   2    8.7     4.4       1   103.0    66.5
   1974   3    9.7     4.0       3    28.7   137.5
   1974   4   12.7     6.0       0    15.1   203.0
   1974   5   15.2     8.6       0    19.9   272.3
   1974   6   17.8    11.7       0    47.7   263.0
   1974   7   18.8    13.5       0    56.2   223.2
   1974   8   19.6    13.6       0    85.5   255.1
   1974   9   16.8    11.3       0   193.3   183.6
   1974  10   11.5     5.7       0   140.5   111.2
   1974  11   11.3     6.4       0   169.0    63.8
   1974  12   10.6     6.9       0    68.5    57.6
   1975   1   10.2     6.2       0   130.7    41.3
   1975   2    8.6     3.6       0    33.4   106.0
   1975   3    8.2     3.5       4   106.2    73.0
   1975   4   11.1     5.3       1    46.8   172.6
   1975   5   13.5     7.8       0    55.6   187.5
   1975   6   19.5    11.2       0    19.2   330.0
   1975   7   20.0    14.4       0    37.2   236.4
   1975   8   22.3    15.5       0    52.0   274.3
   1975   9   18.5    12.3       0   159.9   162.5
   1975  10   14.2     9.0       0    35.4   111.7
   1975  11   10.8     5.2       1   112.1    71.0
   1975  12    7.7     3.2       8    29.4    63.0
   1976   1    8.3     4.6       4    24.8    67.6
   1976   2    7.1     2.8       4    43.5    44.3
   1976   3    7.9     3.0       5    19.7   138.5
   1976   4   12.1     4.9       0    15.3   243.7
   1976   5   16.2     9.9       0     9.0   271.1
   1976   6   20.9    13.5       0     5.2   323.0
   1976   7   22.8    15.8       0    15.3   326.4
   1976   8   22.6    14.3       0     4.8   331.7
   1976   9   18.1    11.9       0   142.6   156.3
   1976  10   15.2    11.0       0   161.4    75.3
   1976  11   10.8     6.4       0   189.4    46.6
   1976  12    6.8     2.0       7    80.1    77.2
   1977   1    6.8     2.9       7    86.9    73.5
   1977   2    9.1     4.9       1    81.6    95.1
   1977   3   10.4     5.6       1    60.1   133.1
   1977   4   10.9     5.1       1    29.7   192.1
   1977   5   15.1     8.3       0    48.5   231.2
   1977   6   16.8    10.9       0    35.3   168.4
   1977   7   19.9    13.6       0    22.3   227.9
   1977   8   19.2    13.4       0    73.5   192.9
   1977   9   17.2    11.7       0    23.2   143.2
   1977  10   15.9    11.0       0    41.6   137.2
   1977  11   10.7     6.3       0   114.5    95.4
   1977  12    9.6     6.1       0    75.2    42.3
   1978   1    7.4     2.5       6   109.4    65.7
   1978   2    5.9     1.9      10    51.2    60.8
   1978   3    9.7     4.7       1    52.0   126.6
   1978   4   10.0     4.7       1    51.6   155.3
   1978   5   15.4     8.7       0    32.2   213.9
   1978   6   17.5    11.8       0    40.1   244.5
   1978   7   18.3    13.4       0   103.8   168.6
   1978   8   18.8    13.2       0    14.6   219.4
   1978   9   18.5    12.6       0    12.9   184.8
   1978  10   15.9    10.4       0     4.0   137.8
   1978  11   12.4     8.0       4    10.3    94.3
   1978  12    8.9     4.7       5   185.7    31.7
   1979   1    4.8    -0.2      13    77.4    71.5
   1979   2    5.0     0.8       8    90.6    61.5
   1979   3    8.3     3.5       0    96.0   132.3
   1979   4   11.4     5.8       0    54.2   149.7
   1979   5   14.0     8.0       0    79.5   253.2
   1979   6   17.1    11.6       0    35.6   175.7
   1979   7   20.0    13.7       0    29.5   239.9
   1979   8   19.0    13.0       0    75.8   220.4
   1979   9   17.8    11.6       0    21.8   198.1
   1979  10   15.7    10.4       0    69.6   123.4
   1979  11   11.5     5.7       0    75.5    95.8
   1979  12    9.5     5.8       2   118.3    58.0
   1980   1    6.3     1.9       8    67.0    65.7
   1980   2    9.0     5.1       0    85.7    59.0
   1980   3    8.7     4.0       2   102.9    93.8
   1980   4   12.6     6.3       0    10.3   193.4
   1980   5   15.6     8.5       0    44.5   270.5
   1980   6   17.1    11.4       0   107.4   250.0
   1980   7   18.0    12.8       0   155.7   194.9
   1980   8   19.7    14.3       0   100.4   202.4
   1980   9   18.6    13.8       0    48.6   157.8
   1980  10   14.2     8.3       0   122.2   131.0
   1980  11    9.5     5.5       1    56.4    68.9
   1980  12    8.7     4.1       6    51.3    74.2
   1981   1    8.2     3.2       5    35.8    78.7
   1981   2    6.5     1.5       9    23.8    90.2
   1981   3   10.6     6.7       0   132.7    75.3
   1981   4   11.5     5.0       0    44.4   149.9
   1981   5   14.5     8.4       0   109.5   157.0
   1981   6   16.1    10.2       0    49.0   179.2
   1981   7   19.1    13.0       0    25.4   172.9
   1981   8   20.9    14.1       0    21.8   236.1
   1981   9   18.9    13.3       0   127.2   174.8
   1981  10   13.0     8.1       0   167.9   110.7
   1981  11   11.7     7.0       0    45.1    64.2
   1981  12    6.3     1.4      13    83.1    52.4
   1982   1    7.0     2.7       8    43.9    72.1
   1982   2    7.8     3.9       2    38.1    77.2
   1982   3    9.8     4.2       1    58.7   182.0
   1982   4   12.6     5.8       0    18.1   216.5
   1982   5   15.4     9.3       0    41.1   252.8
   1982   6   18.8    13.8       0    52.0   254.1
   1982   7   21.4    14.6       0    16.3   238.0
   1982   8   20.2    14.6       0    39.7   220.7
   1982   9   19.3    13.0       0   122.6   170.4
   1982  10   14.4     9.5       0   175.8    71.3
   1982  11   12.2     8.0       1   129.7    70.8
   1982  12    8.7     3.4       3   117.9    51.7
   1983   1    9.8     5.8       1    77.7    59.4
   1983   2    5.4     1.3       7    48.0   100.0
   1983   3    9.4     4.2       0    54.8   119.6
   1983   4   10.9     5.3       0   104.9   173.5
   1983   5   13.6     8.6       0    94.2   191.4
   1983   6   18.4    12.6       0    19.9   230.8
   1983   7   22.9    15.6       0    17.6   282.0
   1983   8   22.1    15.1       0    11.4*  269.0
   1983   9   18.1    12.9       0    83.6*  139.3
   1983  10   15.2    10.0       0    69.6*  139.2
   1983  11   11.2     6.9       1    50.1*   67.1
   1983  12    9.6     5.2       4    93.3*   70.9
   1984   1    8.5     3.9       0   151.8    85.1
   1984   2    7.2     3.2       0    42.4    74.9
   1984   3    8.4     3.1       0    81.0    85.5
   1984   4   11.9     4.9       0     2.5   253.8
   1984   5   13.4     7.7       0    65.2   139.1
   1984   6   18.2    11.3       0    34.5   279.2
   1984   7   19.9    13.6       0    40.6   256.5
   1984   8   20.8    14.8       0    25.5   190.2
   1984   9   17.7    12.5       0    84.8   126.4
   1984  10   15.4    10.2       0   103.3   116.0
   1984  11   12.9     8.3       0   138.6    69.7
   1984  12   10.0     5.2       0   137.7    55.9
   1985   1    4.1    -0.9      17    64.2    60.7
   1985   2    5.2     0.9      11    36.2    84.8
   1985   3    8.1     2.5       7    58.6   125.9
   1985   4   12.1     6.2       0    37.7   179.8
   1985   5   15.5     9.3       0    49.8   213.9
   1985   6   17.3    11.2       0    48.1   214.3
   1985   7   19.9    14.2       0    38.8   283.8
   1985   8   18.6    13.7       0    85.2   231.5
   1985   9   18.4    12.5       0    22.9   173.3
   1985  10   15.4    10.1       0    30.8   150.3
   1985  11    8.9     3.1       8    82.5    99.7
   1985  12   10.2     6.9       4    94.8    47.4
   1986   1    7.6     2.9       5   146.8    67.2
   1986   2    2.0    -1.7      23    15.9    56.4
   1986   3    7.5     2.3       7    89.1   122.8
   1986   4    9.7     4.3       1    53.2   171.2
   1986   5   13.7     8.7       0    36.6   230.7
   1986   6   18.7    12.3       0    28.0   258.2
   1986   7   19.8    14.1       0    15.6   232.7
   1986   8   18.3    12.7       0    43.9   201.0
   1986   9   16.1     9.7       0    45.4   170.4
   1986  10   15.3    10.4       0   100.7   125.3
   1986  11   12.2     7.1       0   129.8    88.6
   1986  12    9.9     4.8       1   107.6    79.4
   1987   1    3.4    -0.4      17    21.1    56.7
   1987   2    6.7     2.1       7    52.7    86.3
   1987   3    7.6     2.3       6    96.5   119.3
   1987   4   12.9     7.3       0    50.5   209.3
   1987   5   14.4     7.7       0    49.0   234.0
   1987   6   16.6    11.3       0    64.9   200.9
   1987   7   19.7    14.1       0    82.1   232.8
   1987   8   20.0    13.8       0    71.4   226.3
   1987   9   18.3    12.9       0    44.0   158.7
   1987  10   14.8    10.1       0   246.9   111.5
   1987  11   10.5     5.8       1    96.6    71.0
   1987  12    8.7     4.9       4    33.3    39.0
   1988   1    9.1     4.9       1   194.9    72.2
   1988   2    8.4     3.2       2    57.7   138.3
   1988   3    9.9     4.9       3    98.0   102.5
   1988   4   11.6     5.8       1    34.2   191.1
   1988   5   15.9    10.2       0    35.8   234.4
   1988   6   17.6    11.9       0    16.2   168.6
   1988   7   18.1    13.7       0    63.6   223.5
   1988   8   19.2    13.8       0    46.5   223.7
   1988   9   17.7    12.5       0    59.3   146.8
   1988  10   15.1    10.7       0    96.2   122.4
   1988  11   10.2     5.1       1    30.0   112.8
   1988  12   10.3     6.6       0    29.9    44.7
   1989   1    9.6     5.4       1    34.1    93.3
   1989   2    9.6     4.9       0    55.4    87.4
   1989   3   11.2     6.4       1    67.7   109.8
   1989   4   10.7     5.3       0    64.5   163.8
   1989   5   17.4    10.7       0     3.2   330.8
   1989   6   18.9    12.1       0    61.4   308.4
   1989   7   22.2    15.5       0    21.3   287.2
   1989   8   21.6    14.7       0    18.3   282.8
   1989   9   19.8    13.7       0    41.4   159.4
   1989  10   16.7    11.5       0    92.8   125.0
   1989  11   11.3     5.9       2    69.5   116.3
   1989  12    9.7     5.4       3   135.6    29.9
   1990   1   10.2     6.3       0   111.5    50.2
   1990   2   11.0     7.1       0   111.6   107.0
   1990   3   11.7     6.8       0     7.2   161.1
   1990   4   13.1     6.0       0    60.9   268.7
   1990   5   17.6    10.3       0     7.2   323.2
   1990   6   17.1    11.8       0    43.2   174.6
   1990   7   20.3    13.9       0     5.0   289.0
   1990   8   22.3    15.8       0    35.5   293.3
   1990   9   18.5    11.5       0    37.2   193.0
   1990  10   16.0    11.5       0   127.2   126.6
   1990  11   10.8     7.1       0    83.5    95.1
   1990  12    7.9     4.4       1    69.9    53.6
   1991   1    7.7     4.4       0    99.0    64.7
   1991   2    4.8     0.3      15    40.8    77.1
   1991   3   10.7     5.8       0    55.1   118.4
   1991   4   12.0     5.7       1    43.1   195.8
   1991   5   14.2     7.7       0    16.0   161.6
   1991   6   15.2    10.5       0   139.3   150.1
   1991   7   19.7    14.4       0   131.6   232.8
   1991   8   21.1    15.1       0     7.6   300.1
   1991   9   19.5    13.2       0    39.7   200.3
   1991  10   14.5     9.3       0    43.1   116.9
   1991  11   10.8     5.9       0   138.9    68.2
   1991  12    8.8     4.3       2    28.1    55.5
   1992   1    7.1     3.2       6    24.7    59.0
   1992   2    8.7     4.0       5    30.4    84.4
   1992   3   10.5     6.2       0    59.7    70.5
   1992   4   12.4     7.0       0    91.5   166.0
   1992   5   17.7    10.9       0    19.8   293.0
   1992   6   19.4    12.5       0     8.0   259.3
   1992   7   20.2    14.6       0    88.7   213.2
   1992   8   19.6    15.0       0   109.3   176.1
   1992   9   17.6    13.0       0    72.5   158.5
   1992  10   13.1     7.4       0   116.4   132.5
   1992  11   12.4     7.2       0   138.2    73.2
   1992  12    8.2     4.0       3    52.6    52.5
   1993   1   10.1     5.5       3    93.4    50.2
   1993   2    7.4     3.4       1     6.2    65.9
   1993   3    9.7     4.3       1    23.9   147.8
   1993   4   13.0     7.9       0   105.1   168.7
   1993   5   16.0    10.3       0    34.9   217.1
   1993   6   18.7    13.0       0    75.8   269.2
   1993   7   18.9    13.8       0    68.9   199.2
   1993   8   19.4    13.3       0    37.7   254.8
   1993   9   17.2    11.2       0   107.5   135.4
   1993  10   13.2     8.4       0    89.8   117.4
   1993  11    8.9     4.1       3    59.9    81.3
   1993  12    9.7     5.4       1   180.7    56.2
   1994   1    9.1     5.0       0   110.2    74.6
   1994   2    7.5     2.9       4    46.1    67.7
   1994   3   10.9     6.1       0    65.5   131.9
   1994   4   11.7     5.7       0    86.3   201.3
   1994   5   14.0     8.9       0    90.9   194.8
   1994   6   17.8    12.1       0    46.5   276.9
   1994   7   22.0    16.0       0    63.7   286.3
   1994   8   20.6    15.2       0    47.4   212.1
   1994   9   17.2    12.3       0   106.2   143.9
   1994  10   14.7     9.3       0   120.2   147.3
   1994  11   13.5    10.7       0    60.3    47.4
   1994  12   10.9     6.1       2   132.0    64.6
   1995   1    8.6     3.5       3   148.1    68.5
   1995   2   10.3     6.1       0   107.4    86.6
   1995   3   10.0     3.8       1    63.4   198.5
   1995   4   13.1     7.1       0    14.8   187.2
   1995   5   16.5     9.4       0    14.9   269.9
   1995   6   18.5    11.9       0    25.6   223.5
   1995   7   22.0    15.8       0    32.0   268.8
   1995   8   23.5    16.3       0     0.7   291.4
   1995   9   18.3    12.1       0   103.6   183.8
   1995  10   17.3    12.2       0    30.3   150.2
   1995  11   12.1     7.6       0    28.8    89.5
   1995  12    6.6     2.4       6    81.8    50.5
   1996   1    7.4     4.0       7    57.5    45.3
   1996   2    6.7     1.5       9    37.9   105.5
   1996   3    7.8     2.9       3    43.2    89.3
   1996   4   12.0     6.1       1    18.9   199.2
   1996   5   13.0     7.0       0    70.3   193.0
   1996   6   18.4    11.7       0    22.5   282.5
   1996   7   19.8    13.7       0    29.2   279.3
   1996   8   20.4    14.2       0    89.9   256.0
   1996   9   17.7    11.7       0    32.0   180.9
   1996  10   15.5    10.3       0    53.1   138.4
   1996  11   10.7     4.6       2   148.8   115.2
   1996  12    6.3     2.9       7    38.9    44.8
   1997   1    4.7     0.5      14    16.1    57.7
   1997   2    9.3     5.1       1    70.3    63.8
   1997   3   11.5     6.1       0    16.3   140.7
   1997   4   13.0     5.9       0    12.4   239.1
   1997   5   15.7     8.8       0    42.8   275.2
   1997   6   18.0    12.3       0   150.2   179.0
   1997   7   20.3    14.2       0    19.9   286.1
   1997   8   22.6    16.8       0   122.4   216.8
   1997   9   19.1    12.6       0     2.0   227.4
   1997  10   15.4     9.2       0   106.1   171.7
   1997  11   12.7     8.2       0   166.6    58.6
   1997  12    9.7     5.4       1    95.8    52.8
   1998   1    8.9     4.4       4   106.1    82.3
   1998   2    9.9     4.3       3    11.4   110.2
   1998   3   11.3     6.9       0    59.0    90.3
   1998   4   12.0     6.9       0    86.0   160.8
   1998   5   17.8    10.9       0     8.9   272.4
   1998   6   17.4    12.8       0    88.6   181.1
   1998   7   18.9    14.0       0    56.5   215.2
   1998   8   21.0    14.0       0    30.0   293.4
   1998   9   18.8    13.6       0   102.8   180.1
   1998  10   14.8     9.6       0   167.3    89.9
   1998  11   10.0     5.1       1    47.6   113.3
   1998  12    9.5     4.9       5    95.7    48.3
   1999   1    9.5     5.3       2    82.6    83.4
   1999   2    8.2     3.6       5    43.8   105.0
   1999   3   10.9     5.3       0    39.0   144.5
   1999   4   12.9     7.4       0    49.8   185.7
   1999   5   16.6    10.9       0    25.2   238.5
   1999   6   18.3    12.2       0    66.8   258.6
   1999   7   22.1    15.4       0    12.4   297.7
   1999   8   20.8    14.7       0    84.2   227.8
   1999   9   19.8    14.6       0   134.7   162.9
   1999  10   15.3     9.6       0    77.7   152.8
   1999  11   11.3     6.9       0    31.0    99.7
   1999  12    9.2     4.3       3   172.6    83.2
   2000   1    8.3     3.1       7    27.0    94.4
   2000   2    9.7     5.0       0    67.1   107.9
   2000   3   11.0     4.9       0    24.3   138.3
   2000   4   12.0     5.2       0    92.6   173.5
   2000   5   16.3     9.6       0    95.2   228.3
   2000   6   18.2    12.0       0    13.6   196.6
   2000   7   19.4    12.8       0    50.0   193.3
   2000   8   21.2    14.3       0    21.7   249.8
   2000   9   19.3    13.5       0   120.8   142.5
   2000  10   15.2     9.4       0   261.1    98.8
   2000  11   11.4     6.4       0   198.2    77.7
   2000  12    9.5     5.7       4    90.7    44.8
   2001   1    7.6     2.9       6   127.8    97.9
   2001   2    8.8     3.1       4    97.3    87.0
   2001   3    9.2     4.3       3   144.5    72.3
   2001   4   12.0     6.1       0    79.0   163.4
   2001   5   16.7     9.7       0    39.5   246.3
   2001   6   18.4    12.1       0     9.9   289.1
   2001   7   21.2    14.8       0    72.6   279.5
   2001   8   21.1    15.2       0    63.8   225.6
   2001   9   18.2    11.6       0    70.8   161.8
   2001  10   17.4    12.9       0   129.8   124.3
   2001  11   11.9     5.6       0    58.7   111.5
   2001  12    8.0     2.8       6    31.8    94.1
   2002   1    9.3     5.0       2    88.3    60.7
   2002   2   10.9     5.8       0   109.4   100.9
   2002   3   11.5     6.0       0    40.6   144.3
   2002   4   13.6     6.8       0    23.2   222.6
   2002   5   15.6    10.2       0    77.3   239.4
   2002   6   17.9    12.5       0    66.0   220.9
   2002   7   20.1    14.3       0   106.3   233.7
   2002   8   21.6    15.1       0    33.7   224.8
   2002   9   19.7    12.7       0    70.6   205.5
   2002  10   15.5     9.3       0    65.0   106.4
   2002  11   13.2     9.0       0   165.9    77.0
   2002  12    9.5     6.2       0   171.7    32.2
   2003   1    8.0     3.4      10    67.4   106.1
   2003   2    7.4     2.6       5    29.4   103.1
   2003   3   11.3     5.7       0    30.4   164.2
   2003   4   13.4     6.7       0    27.2   208.0
   2003   5   15.9    10.2       0    50.2   234.8
   2003   6   19.8    13.8       0    41.6   256.0
   2003   7   21.2    15.6       0    59.6   286.9
   2003   8   22.9    16.0       0    28.5   276.2
   2003   9   19.9    11.6       0    15.8   237.3
   2003  10   14.4     8.0       0    60.7   148.4
   2003  11   12.7     7.9       0   141.1    76.8
   2003  12    9.5     4.9       2    86.4    63.7
   2004   1    9.0     4.8       4   105.8    72.2
   2004   2    8.8     4.2       5    22.7    88.0
   2004   3   10.1     4.7       2    28.6   130.2
   2004   4   13.1     6.8       0    70.4   198.8
   2004   5   16.1     9.8       0    40.4   254.4
   2004   6   19.7    13.1       0    26.1   268.8
   2004   7   19.8    14.3       0    37.2   235.3
   2004   8   21.4    16.0       0    89.0   230.2
   2004   9   19.6    13.1       0    33.2   184.0
   2004  10   15.6    10.3       0   123.1   125.9
   2004  11   11.5     7.3       0    31.2    68.5
   2004  12    9.4     4.0       4    74.9    60.0
   2005   1    9.4     5.5       0    30.9    88.5
   2005   2    7.3     3.1       5    25.7    96.2
   2005   3    9.7     4.4       4    63.1   103.5
   2005   4   12.7     6.9       0    49.1   181.0
   2005   5   16.1     9.0       0    29.4   241.3
   2005   6   19.8    13.0       0    27.3   270.9
   2005   7   21.0    15.1       0    63.2   236.1
   2005   8   21.4    14.2       0    42.8   284.8
   2005   9   20.1    13.5       0    46.1   181.9
   2005  10   17.5    12.7       0    98.0   129.8
   2005  11   10.9     5.7       1    42.2   111.7
   2005  12    8.6     3.3       4    95.8    97.6
   2006   1    7.5     3.9       4    27.0    48.8
   2006   2    7.0     3.3       0    82.4    63.8
   2006   3    8.4     3.5       4    46.0   121.0
   2006   4   12.4     6.8       0    29.0   180.5
   2006   5   15.6    10.1       0    64.3   200.6
