Greenwich
Location: 5387E 1776N, 7 metres amsl (1959 to 1996) & 5388E 1773N (1997 onwards), 47 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
   1965   8   20.7    12.4       0    47.8   167.1
   1965   9   17.7     9.4       0   122.3   128.0
   1965  10   16.1     7.6       1    10.9   122.3
   1965  11    8.7     2.7       9    76.3    75.0
   1965  12    8.7     2.7       6    90.4    32.2
   1966   1    5.5     1.0      15    35.3    21.0
   1966   2    9.5     4.9       0    62.3    30.1
   1966   3   11.0     3.5       2    10.0   114.3
   1966   4   12.4     5.6       0    89.5    86.1
   1966   5   17.2     7.8       0    38.3   199.0
   1966   6   21.7*   11.9       0    72.8   185.1
   1966   7   20.4*   12.4       0    96.2   140.6
   1966   8   20.5    11.9       0    83.3   193.8
   1966   9   19.7    11.2       0    33.1   136.6
   1966  10   15.1     8.8       0   104.4    69.7
   1966  11    9.2     4.2       1    36.3    36.3
   1966  12    9.6     3.2       5    75.1    20.4
   1967   1    7.8     2.7       9    31.5    44.5
   1967   2    9.4     3.4       6    46.7    68.9
   1967   3   12.0     4.9       0    32.2   147.2
   1967   4   12.5     4.5       2    61.2   123.5
   1967   5   16.1     8.2       1    80.8   183.7
   1967   6   20.4    10.4       0    57.5   198.8
   1967   7   23.5    14.2       0    27.4   223.2
   1967   8   21.2    12.6       0    65.3   153.5
   1967   9   18.7    11.3       0    47.0   113.2
   1967  10   15.3     9.2       0    92.5    89.9
   1967  11    9.8     2.6       7    45.9    47.7
   1967  12    7.5     2.0      12    57.3    36.3
   1968   1    7.3     1.8      14    61.4    29.2
   1968   2    5.7     0.3      13    28.0    48.9
   1968   3   11.3     3.5       3    28.9   125.5
   1968   4   13.8     3.1      11    47.7   167.1
   1968   5   15.6     6.6       0    48.8   160.7
   1968   6   20.5    11.5       0    51.3   153.5
   1968   7   20.7    12.4       0    48.8   137.4
   1968   8   20.4    13.2       0    77.8   108.8
   1968   9   19.0    11.8       0   193.4   125.2
   1968  10   16.9    10.6       0    61.0    66.3*
   1968  11   10.1     4.5       4    37.8    27.2
   1968  12    5.6     0.7      14    60.0    19.6
   1969   1    9.2     3.1       8    49.5    28.3
   1969   2    4.9    -1.0      16    42.7    64.7
   1969   3    7.7     1.5       9    56.9    55.8
   1969   4   13.5*    4.5       2    13.8   189.2
   1969   5   17.0*    8.5       0    47.0   161.2
   1969   6   20.3    10.0       0    27.3   244.6
   1969   7   24.2    14.1       0    92.1   206.8
   1969   8   21.7    13.5       0    63.0   139.9
   1969   9   19.4    11.5       0     3.9   111.0
   1969  10   18.3*    9.5       0     4.3   104.9
   1969  11    9.9*    3.8       4    74.7    54.0
   1969  12    6.4*    1.2      10    45.2    11.6
   1970   1    7.2     1.9       8    66.1    24.0
   1970   2    7.2     1.2      10    45.3    81.8
   1970   3    7.8     1.4       9    51.3    95.3
   1970   4   11.4     4.0       3    60.0   110.5
   1970   5   19.4     8.5       0    24.8   194.7
   1970   6   23.6    12.2       0    12.5   256.6
   1970   7   21.4    12.2       0    47.2   170.0
   1970   8   22.0    12.5       0    55.9   167.7
   1970   9   20.5*   10.8       0    48.5   150.9
   1970  10   15.9*    8.3       0    13.3    98.6
   1970  11   12.0     5.4       1   138.8    58.4
   1970  12    7.1     1.8       9    59.7    26.7
   1971   1    7.9     2.9       6    68.0    38.8
   1971   2    8.8     2.2       5    12.0    67.0
   1971   3    9.2     2.7       6    46.8    93.3
   1971   4   11.9     4.9       0    41.4   101.0
   1971   5   18.0     7.8       0    65.4   212.2
   1971   6   17.9     9.9       0   109.2   154.9
   1971   7   23.3    12.9       0    21.6   196.9
   1971   8   21.2    13.1       0    69.9   137.8
   1971   9   20.4     9.9       0    18.4   145.7
   1971  10   17.4     8.3       0    51.7   138.5
   1971  11   11.1     3.5       5    49.7    90.9
   1971  12    9.6     4.4       0    17.3    20.7
   1972   1    6.7     1.7       5    51.6    28.4
   1972   2    8.0     2.6       2    37.8    28.9
   1972   3   12.4     3.0       2    47.1   140.3
   1972   4   12.8*    6.4       0    38.8   125.0
   1972   5   15.9     8.0       0    34.8   179.1
   1972   6   17.4     9.5       0    33.5   180.4
   1972   7   21.8    13.1       0    34.6   152.3
   1972   8   21.3    12.4       0    12.6   187.6
   1972   9   17.0     9.2       0    34.0   109.3
   1972  10   15.3     8.2       0    12.3   108.4
   1972  11   10.0     4.3       3    45.7    68.3
   1972  12    9.4     3.6       3    51.6    50.2
   1973   1    7.6     2.6       6    14.0    33.5
   1973   2    8.0     1.7       9    17.3    59.1
   1973   3   11.5     2.9       0    14.9   128.7
   1973   4   12.2     4.5       0    41.2   123.4
   1973   5   16.9     8.7       0    63.9   177.1
   1973   6   21.8    11.7       0    72.4   263.0
   1973   7   21.7    12.5       0    37.4   170.2
   1973   8   23.4    13.8       0    39.1   185.9
   1973   9   20.2    11.8       0    93.8   166.7
   1973  10   14.0     7.1       0    23.5    90.5
   1973  11   10.2     3.3       9    20.4    79.5
   1973  12    8.8     3.3       7    29.7    54.5
   1974   1    9.9     4.3       2    41.8    47.7
   1974   2    9.2     4.0       1    63.3    65.0
   1974   3   10.2     3.4       0    31.6    95.9
   1974   4   13.4     5.1       0    12.3   129.9
   1974   5   17.0     8.1       0    20.6   200.1
   1974   6   20.1    10.9       0    68.2   170.8
   1974   7   20.9    13.3       0    29.9   188.7
   1974   8   21.1    12.4       0    78.6   176.4
   1974   9   17.4     9.8       0   116.9   155.4
   1974  10   11.2     6.0       0    78.7    76.3
   1974  11   10.9     5.7       0   118.0    36.7
   1974  12   11.2*    6.3*      1*   38.0    19.2*
   1975   1   10.4     5.6       0    77.0    36.6
   1975   2    8.9     2.4       6    25.7    70.7
   1975   3    8.2*    3.3*      3*   72.6    55.2
   1975   4   12.9     5.5       3    49.4   137.3
   1975   5   14.8*    7.1       0    69.4   153.8
   1975   6   21.6*   10.2*      0*   14.9   267.4
   1975   7   23.7*   14.1*      0*   18.9   203.1
   1975   8   25.2    14.7       0    17.5   216.7
   1975   9   19.6    11.1       0   145.7   143.8
   1975  10   14.3*    7.3*      0*   16.0   115.0
   1975  11   10.3     3.8*      6*   56.2    62.4
   1975  12    7.8*    2.1*      9*   28.2    38.6
   1976   1    9.0*    3.8*      6*   15.2    54.0
   1976   2    7.8*    2.3*      6*   21.4    37.3
   1976   3    9.3*    2.4*      7*    9.4   103.4
   1976   4   13.5*    4.8*      1*   14.7   183.1
   1976   5   18.8*    8.8*      0*   24.0   203.0
   1976   6   25.4*   12.9*      0*   12.3   266.8
   1976   7   26.0    14.9       0    27.5   256.5
   1976   8   24.4    13.0       0     9.4   243.9
   1976   9   18.9    11.1       0    91.1   130.8
   1976  10   15.0     8.6       0    84.5    61.8
   1976  11   10.0     4.2       2    90.3    50.4
   1976  12    5.9     0.5      13    65.8    45.6
   1977   1    6.3     1.6      11    68.9    32.8
   1977   2    9.7     3.7       2    62.9    79.3
   1977   3   11.2     4.6       4    43.5    97.5
   1977   4   12.0     4.5       3    28.8   156.1
   1977   5   16.1     7.3       0    38.2   205.8
   1977   6   17.2     9.5       0    64.7   126.7
   1977   7   21.7    13.3       0    17.5   200.5
   1977   8   20.3    12.7       0   117.6   134.2
   1977   9   17.9    11.1       0    17.6   123.7
   1977  10   16.8     8.8       0    36.5   113.3
   1977  11   10.6     5.7       0    53.4    84.0
   1977  12    9.2     4.7       2    57.3    34.2
   1978   1    6.8     1.4      11    80.4    41.1
   1978   2    6.3     1.6      11    44.5    43.4
   1978   3   11.3     4.1       2    53.3   104.0
   1978   4   10.5     4.1       2    49.2   103.6
   1978   5   16.7     7.9       0    84.0   180.9
   1978   6   19.8    11.0       0    54.1   169.3
   1978   7   20.2    12.9       0    58.7   138.9
   1978   8   20.6    12.4       0    42.4   167.4
   1978   9   19.8    11.8       0    21.1   162.0
   1978  10   16.5     8.7       0     3.0    99.9
   1978  11   12.4     6.5       4    16.5    72.8
   1978  12    8.0     2.9      10    96.1    30.7
   1979   1    4.0    -1.8      23    56.8    48.7
   1979   2    4.5     0.0      12    51.0    43.6
   1979   3    9.2     2.4       4    93.0   100.5
   1979   4   12.4     5.3       2    70.8   115.1
   1979   5   16.3     7.5       0    83.5   216.0
   1979   6   19.5    11.6       0    43.3   150.6
   1979   7   22.6    13.7       0    31.7   192.5
   1979   8   20.7    12.3       0    38.7   178.8
   1979   9   19.5    10.2       0    14.7   188.4
   1979  10   16.5     8.7       0    49.6   125.6
   1979  11   10.9     4.0       2    50.9    60.2
   1979  12    9.5     4.4       4    79.1    49.2
   1980   1    6.6     0.9      11    29.1    52.1
   1980   2   10.1     3.1       2    36.8    57.8
   1980   3    9.1     2.9       5    52.3    82.8
   1980   4   13.9     5.1       1    26.7   151.7
   1980   5   16.6     6.9       0    26.4   224.1
   1980   6   20.0    11.3       0    68.2   204.9
   1980   7   20.0    12.1       0    91.6   159.9
   1980   8   21.9    13.6       0    36.5   181.3
   1980   9   20.2    11.8       0    20.1   145.6
   1980  10   14.2     6.4       0    96.2   118.4*
   1980  11    9.6     5.1       0    28.0    61.8
   1980  12    9.1     3.5       5    30.5    45.4
   1981   1    8.5     2.7       4    25.3    50.2*
   1981   2    7.0     0.3      13    11.7    64.1
   1981   3   11.9     6.6       0    97.5    54.6*
   1981   4   12.6     5.0       1    30.5   122.8
   1981   5   16.1     8.1       0    70.3   127.7
   1981   6   18.6    11.1       0    22.4   205.5*
   1981   7   21.4    13.3       0    72.4   143.0
   1981   8   23.0    12.6       0    46.3   209.5
   1981   9   20.4    11.2       0    92.8   144.7
   1981  10   12.9     6.5       0    82.2   110.7
   1981  11   11.7     5.6       0    36.5    40.8*
   1981  12    4.6    -0.6      18    75.8    35.4
   1982   1    7.1     0.3      14    41.1    50.2*
   1982   2    8.6     2.6       5    20.3    51.0*
   1982   3   11.0     2.4       2    48.6   153.0
   1982   4   14.0     5.2       0    12.0   166.8
   1982   5   17.9     7.6       1    77.2   202.4
   1982   6   21.1    13.3       0    71.5   171.8
   1982   7   22.6    13.7       0    24.1   156.4
   1982   8   21.9    13.4       0    31.7   183.2
   1982   9   21.2    11.0       0    52.7   156.5
   1982  10   14.5     8.3       0   137.0    76.3
   1982  11   12.1     6.5       2    67.3    51.3
   1982  12    8.5     1.5      16    61.7    35.7
   1983   1   10.7     4.5       3    45.7    47.5
   1983   2    5.5    -0.8      19    27.5    77.9
   1983   3   11.1     3.4       4    31.8    96.2
   1983   4   12.5     3.8       0   105.5   150.3
   1983   5   15.5     7.4       0    88.3   156.6
   1983   6   20.8    11.9       0     5.6   195.5
   1983   7   27.3    15.3       0    23.2   245.6
   1983   8   24.0    13.5       0     7.1   209.6
   1983   9   19.1    11.8*      0*   42.4   106.0
   1983  10   15.3     7.8       3    33.9   114.2
   1983  11   11.5     5.4       4    37.9    35.9
   1983  12    9.6     3.2      10    49.5    50.9
   1984   1    8.4     2.0       5    67.3    77.1
   1984   2    7.7     1.6       8    27.4    66.2
   1984   3    8.9     3.0       1    54.7    45.0
   1984   4   14.1     3.2       3     8.5   231.1
   1984   5   14.6     6.6       1    79.1   131.2
   1984   6   21.3    11.0       0    24.2   226.8
   1984   7   23.6    12.5       0    20.3   219.0
   1984   8   24.1    13.5       0    22.2   191.3
   1984   9   18.2    11.4*      0*   74.6   100.1
   1984  10   15.7     8.7       0    60.9    94.8
   1984  11   12.7     6.7       0    72.4    79.0
   1984  12    9.1     2.7       8    49.2    37.2
   1985   1    4.3    -1.6      19    40.6    37.0
   1985   2    6.2     0.8      13    20.2    72.8
   1985   3    9.2     2.5       6    40.3    95.0
   1985   4   14.0     6.0       1    30.2   152.2
   1985   5   15.9     7.7       0    53.0   152.0
   1985   6   18.1    10.7       0    99.6   158.5
   1985   7   22.2    13.7       0    34.5   244.8
   1985   8   19.9    12.7       0    70.6   204.1
   1985   9   20.1    11.3       0     7.2   141.6
   1985  10   16.1     8.8       0    13.8   119.1
   1985  11    7.9     1.9      10    43.9    70.3
   1985  12   10.2     5.7       4    84.5    35.1
   1986   1    7.4     1.8       9    90.1    57.0
   1986   2    1.7    -1.9      23    14.0    51.3
   1986   3   10.0     2.4       7    36.6   120.1
   1986   4   10.7     3.9       2    55.0   137.9
   1986   5   16.5     8.3       0    44.6   199.9
   1986   6   20.6    11.1       0    12.4   226.8
   1986   7   22.3    13.9       0    56.4   181.7
   1986   8   19.8    11.1       0    63.4   156.5
   1986   9   17.1     8.0       0    28.9   140.8
   1986  10   16.3     8.5       0    74.5   109.2
   1986  11   12.2     5.5       0    75.8    60.9
   1986  12    9.8     3.9       1    54.0    44.2
   1987   1    3.5    -1.1      19    17.2    44.7
   1987   2    7.5     1.9       6    31.0    55.7
   1987   3    8.2     2.2       7    57.4    88.9
   1987   4   15.7     6.9       0    46.9   156.0
   1987   5   15.6     7.0       0    43.4   177.3
   1987   6   18.5    10.8       0   106.6   100.7
   1987   7   21.4    13.7       0    69.0   138.9
   1987   8   21.7    13.3       0    59.4   155.7
   1987   9   19.7    11.5       0    35.5   143.2
   1987  10   15.1     7.4       1   134.9   110.2
   1987  11   10.1     4.7       4    52.0    36.6
   1987  12    8.9     3.8       7    14.1    22.7
   1988   1    8.8     3.9       3   125.8    48.7
   1988   2    8.7     3.1       1    23.8   112.3
   1988   3   10.8     4.8       2    66.0    93.5
   1988   4   13.4     5.1       2    29.0   138.8
   1988   5   17.7     8.9       0    36.6   169.1
   1988   6   19.4    11.1       0    37.2   106.3
   1988   7   19.8    12.6       0    76.2   137.3
   1988   8   21.6    12.5       0    39.7   183.5
   1988   9   18.7    11.1       0    34.4   143.1
   1988  10   15.6     8.7       0    65.6    99.5
   1988  11    9.8     2.9       5    25.2    76.6
   1988  12   10.5     5.3       0    12.4    25.3
   1989   1   10.0     3.9       5    29.7    57.0
   1989   2   10.4     2.5       7    43.8    94.9
   1989   3   13.1     4.6       3    55.3    97.7
   1989   4   11.5     4.8       0    84.4   123.3
   1989   5   20.8     9.7       0     1.4   264.1
   1989   6   21.7    10.5       0    57.4   208.9
   1989   7   25.4    14.7       0    29.5   235.7
   1989   8   23.8    13.4       0    64.8   247.1
   1989   9   20.8    11.9       0    47.2   124.6
   1989  10   16.9     9.9       0    38.4   101.7*
   1989  11   10.8     3.4       6    23.0    85.3
   1989  12    9.7     4.0       5   112.8    14.9
   1990   1   10.5     4.7       0    58.7    47.9
   1990   2   12.2     5.5       1    89.0    96.9
   1990   3   13.7     4.9       3     4.4   155.8
   1990   4   14.3     4.0       2    38.7   221.5
   1990   5   20.0     8.3       0     4.8   228.7
   1990   6   19.1     9.9       0    38.8   118.5
   1990   7   23.9    12.3       0    11.6   223.4
   1990   8   25.7    14.6       0    33.2   236.0
   1990   9   19.4     8.9       0    19.1   147.5
   1990  10   16.8     9.2       0    52.3   125.2
   1990  11   10.5     5.1       0    34.0    55.2
   1990  12    8.0     2.4      10    63.1    40.4
   1991   1    7.5     2.3       5    56.8    51.9
   1991   2    5.2    -2.1      19    35.5    45.8
   1991   3   12.7     5.0       4    25.2   102.0*
   1991   4   13.0     4.4       1    58.2   158.2
   1991   5   15.2     6.6       0    19.7   115.0
   1991   6   17.6     9.9       0   107.1   106.5
   1991   7   23.0    13.7       0    62.8   196.8
   1991   8   23.8    13.4       0    24.9   239.1
   1991   9   20.9    10.3       0    41.5   164.6
   1991  10   14.5     6.8       0    15.5    87.7
   1991  11   10.7     3.8       3    45.9    54.6
   1991  12    8.4     1.3      13    14.7    48.1
   1992   1    7.6     2.1       9     8.6    45.6
   1992   2    9.7     3.0       7    14.5    57.1
   1992   3   11.9     5.5       0    49.8    69.2
   1992   4   13.9     5.4       0    54.4   128.3
   1992   5   20.5     9.2       0    47.6   240.5
   1992   6   22.1    10.7       0    49.4   190.8
   1992   7   22.2    14.0       0    59.1   152.2
   1992   8   21.8    13.6       0    91.1   155.7
   1992   9   18.7    10.9       0    58.0   124.4
   1992  10   12.5     5.4       2    97.4    97.6
   1992  11   12.1     5.5       0    90.9    49.3
   1992  12    7.6     1.9      13    37.2    27.3
   1993   1   10.4     3.8       4    54.4    25.9
   1993   2    7.2     2.7       0     7.0    39.0
   1993   3   11.7     3.5       2    15.8   122.2
   1993   4   15.0     7.0       0    82.8   131.0
   1993   5   17.7     9.4       0    42.4   159.8
   1993   6   21.4    12.3       0    63.2   190.0
   1993   7   21.8    13.1       0    39.8   153.0
   1993   8   21.3    11.5       0    31.7   214.6
   1993   9   17.3     9.3       0    94.3    92.5
   1993  10   13.1     7.2       0   110.6   107.3
   1993  11    8.8     2.5      10    34.2    48.6
   1993  12    9.7     4.4       2    71.6    32.8
   1994   1    9.5     3.3       3    71.8    55.6
   1994   2    7.7     0.9      12    36.4    59.7
   1994   3   12.3     5.8       1    43.5   122.0
   1994   4   13.1     5.6       0    50.4   150.6
   1994   5   15.6     8.0       0    74.2   129.6
   1994   6   21.3    11.4       0    18.4   219.7
   1994   7   25.5    15.1       0    12.9   218.4
   1994   8   22.4    13.8       0    80.0   172.6
   1994   9   17.4    10.8       0    54.7   102.6
   1994  10   15.0     6.9       0    81.1   114.5
   1994  11   13.6     8.3       0    29.0    29.7*
   1994  12   10.8     4.4       5    64.5    39.9
   1995   1    8.5     2.6       6   121.5    46.4
   1995   2   10.7     5.4       1    63.4    70.7
   1995   3   11.1     3.2       3    41.5   183.4
   1995   4   14.8     6.2       3     9.7   180.2
   1995   5   18.4     7.8       0    23.5   212.0
   1995   6   20.1    11.3       0    17.9   173.0
   1995   7   25.6    15.3       0    41.4   255.5
   1995   8   26.0    15.4       0     1.4   270.9
   1995   9   18.6    11.0       0   127.1   135.9
   1995  10   18.2     9.8       0     3.4   117.4
   1995  11   11.9     5.5       2    22.2    56.6
   1995  12    5.7     1.3      12    81.1    29.7
   1996   1    6.9     3.2       4    41.2    20.7
   1996   2    6.6     0.4      16    38.1    81.2
   1996   3    8.3     2.2       5    24.4    61.5
   1996   4   14.5     4.9       4    16.5   139.8
   1996   5   14.7     5.9       1    24.4   160.9
   1996   6   22.1    10.8       0     5.5   217.0
   1996   7   23.0    13.4       0    33.1   178.2
   1996   8   22.4    13.6       0    62.1   188.3
   1996   9   18.4    11.0       0    25.4   138.0*
   1996  10   16.1     8.8       0    34.8   131.6
   1996  11   10.5     3.7       7    92.3    82.9
   1996  12    6.4*    1.7*     11*   12.1*   42.5*
   1997   1    5.3*    0.2*     15*   11.0*   65.4*
   1997   2   11.1*    4.9*      2*   34.7*   37.8*
   1997   3   14.2     6.2       0     8.5   132.2
   1997   4   16.1     6.0       0    11.9   205.4
   1997   5   19.1     8.5       0    19.4   209.7
   1997   6   20.0    12.0       0   118.3   127.1
   1997   7   23.6    13.2       0    25.9   195.0
   1997   8   26.2    15.8       0    60.9   175.8
   1997   9   21.3    11.5       0     6.2   167.7
   1997  10   16.2     7.9       3    48.1   148.5
   1997  11   12.5     6.6       0    53.5    50.2
   1997  12    9.4     4.5       1    58.7    37.3
   1998   1    9.3     3.6       5    51.4    47.3
   1998   2   12.3     4.6       3     3.5   107.7
   1998   3   13.2*    5.8       1    34.3    76.9
   1998   4   13.0     5.8       0    83.6   109.8
   1998   5   20.5    10.1       0    15.4   194.0
   1998   6   19.8    12.0       0    88.0   132.3
   1998   7   21.3    12.9       0    23.4   149.9
   1998   8   23.7    12.9       0    24.5   230.0
   1998   9   20.3    12.7       0    77.6   135.1
   1998  10   14.7     8.5       0    89.5    84.0
   1998  11    9.9     4.2       1    57.8    71.5
   1998  12    9.3*    3.9*      6*   44.8    24.0
   1999   1    9.9     4.6       2    55.5    48.4
   1999   2    9.1     3.3       8    20.3    78.2
   1999   3   12.8     5.0       1    34.7   114.3
   1999   4   15.4     6.5       1    32.5   149.2
   1999   5   19.4     9.2       0    34.3   183.1
   1999   6   20.4    10.8       0    67.6   189.0
   1999   7   25.3    13.4       0    20.9   211.8
   1999   8   23.0    13.7       0    67.1   173.7
   1999   9   21.5    12.8       0   111.2   139.4
   1999  10   16.0     8.3       0    48.9   132.7
   1999  11   11.4     6.5       0    25.1    62.5
   1999  12    9.1     3.3       4    63.1    28.5*
   2000   1    8.9     3.3       3    16.7    59.6
   2000   2   10.8     4.8       0    57.3    91.5
   2000   3   12.8     5.4       0    19.2   104.8
   2000   4   13.3     5.6       0   115.3   123.2
   2000   5   18.5     9.7       0   105.4   162.7
   2000   6   21.1    12.8       0    12.5   139.7
   2000   7   21.1    13.0       0    43.3   135.5
   2000   8   23.4    14.2       0    31.7   206.6
   2000   9   20.4    12.5       0    92.8   121.9
   2000  10   14.8     8.8       0   132.1    85.9
   2000  11   11.2     5.5       1    99.7    58.6
   2000  12    9.0     5.2       4    52.9    23.2
   2001   1    7.3     2.2       7    46.0    48.3
   2001   2    9.6     3.3       2    67.5    71.9
   2001   3    9.6     4.1       3    87.6    62.0
   2001   4   13.1     5.6       0    63.5   123.7
   2001   5   19.3     8.8       0    42.4   189.1
   2001   6   20.9    11.4       0    26.3   199.8
   2001   7   24.2    14.6       0    35.8   182.2
   2001   8   23.4    14.6       0    72.1   195.3
   2001   9   18.4    11.1       0    62.3    96.2
   2001  10   17.7    11.8       0    99.4   105.4
   2001  11   11.2     5.4       0    57.7    64.2*
   2001  12    7.5     2.0       8    16.5    45.6
   2002   1    9.5     4.2       5    31.5    39.9
   2002   2   11.8     5.4       1    64.8    79.6
   2002   3   12.9     5.6       1    37.2    93.2
   2002   4   16.2     6.3       0    31.2   180.1
   2002   5   17.4     9.5       0    48.5   176.0
   2002   6   20.2    11.7       0    55.9   142.3
   2002   7   22.5    13.7       0    49.4   154.5
   2002   8   23.2    14.8       0    96.9   152.9
   2002   9   20.5    11.4       0    25.1   140.4
   2002  10   15.1     8.5       0    54.9    71.3
   2002  11   12.5     7.7       0   108.2    52.0
   2002  12    8.9     5.1       0   118.0    13.9
   2003   1    8.1     3.0       9    54.3    57.5
   2003   2    9.0*    1.6      11    17.4    83.1
   2003   3   14.2     4.7       0    14.1   133.0
   2003   4   16.0     6.0       2    19.2   171.5
   2003   5   18.4     9.1       0    36.6   170.0
   2003   6   23.2    13.4       0    48.2   186.1
   2003   7   23.8    15.0       0    22.4   176.7
   2003   8   26.9    15.6       0     9.7   205.9
   2003   9   22.3    10.8       0    18.0   183.9
   2003  10   14.7     6.4       0    27.4   159.4*
   2003  11   12.7     7.7       0   104.7    81.4*
   2003  12    9.0     3.9       2    42.7    60.7*
   2004   1    8.8     3.8       3    62.8    40.7
   2004   2    9.2     4.0       9    23.7    51.8
   2004   3   11.8     4.3       3    34.8    87.6
   2004   4   15.4     6.9       0    55.8   136.3
   2004   5   18.5     9.6       0    45.7   156.0
   2004   6   22.1    12.7       0    27.7   217.5*
   2004   7   23.0    13.5       0    47.4   152.2
   2004   8   24.5    15.6       0   111.9   188.8
Site closed
