Newton Rigg
Location 3493E 5308N, 169 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
   1965   5   14.3     6.1       2    57.5   144.6
   1965   6   17.6     8.7       0    62.5   190.5
   1965   7   16.4     8.7       0    54.9   131.5
   1965   8   17.1     9.4       0    78.6   160.7
   1965   9   14.3     7.5       0   123.0    83.6
   1965  10   13.5     5.8       0    70.3   133.8
   1965  11    5.8    -0.1      17    86.1    70.7
   1965  12    5.8     0.0       9    91.3    36.3
   1966   1    4.1    -0.3      15    45.1    27.6
   1966   2    6.0     1.3      11    91.8    30.9
   1966   3    8.7     2.9       6    48.4   104.1
   1966   4    8.0     2.3       8    63.7   104.5
   1966   5   14.5     5.1       1    46.2   213.0
   1966   6   18.1     9.7       0    88.1   149.0
   1966   7   17.7     9.2       0    45.1   196.2
   1966   8   17.1     9.0       0   116.3   124.0
   1966   9   16.1     9.1       0   112.2   119.2
   1966  10   11.7     4.9       2   108.8    71.4
   1966  11    7.6     2.0       7    89.9    53.2
   1966  12    6.6     1.1       7   108.8    40.7
   1967   1    5.7     1.0       9    64.1    63.8
   1967   2    6.9     2.1       6   116.4    62.2
   1967   3    8.1     3.1       2    64.2   117.3
   1967   4   10.5     3.0       4    21.6   116.6
   1967   5   11.7     5.0       2   165.2   117.5
   1967   6   17.9     8.4       0   104.6   217.3
   1967   7   18.2    10.3       0    87.1   164.5
   1967   8   17.5    10.5       0    94.7   143.0
   1967   9   15.3     8.2       0   121.2   105.9
   1967  10   11.7     6.5       0   241.3    86.6
   1967  11    7.7     0.6      14    55.9    67.1
   1967  12    6.4     0.6      13    67.0    57.6
   1968   1    6.3     1.0      11    66.6    31.0
   1968   2    3.5    -2.4      24    31.8    88.8
   1968   3    8.6     1.8       8   141.2    55.8
   1968   4   11.3     2.5      10    60.2   146.5
   1968   5   12.3     4.0       3    50.4   119.4
   1968   6   18.7     8.8       0    79.7   214.8
   1968   7   17.4     9.5       0    74.0   119.5
   1968   8   18.4     9.9       0    39.6   176.9
   1968   9   15.6     8.6       0   225.8    98.8
   1968  10   13.6     8.6       0   129.3    46.5
   1968  11    7.3     3.0       5    35.4    43.2
   1968  12    4.4    -0.3      17    60.0    40.5
   1969   1    6.2     1.5       9    71.2    29.8
   1969   2    2.2    -4.0      18    49.9    56.6
   1969   3    4.9    -0.8      18    46.2    71.0
   1969   4   10.1     1.7       9    53.8   166.1
   1969   5   13.7     5.6       0    92.6   114.5
   1969   6   17.6     7.7       0    83.8   224.1
   1969   7   19.3    10.6       0    36.7   176.2
   1969   8   19.2    11.2       0    70.8   148.3
   1969   9   16.1     8.8       0    75.5    59.1
   1969  10   15.2     8.7       0    22.5   109.1
   1969  11    6.7     0.0      18   175.0    61.1
   1969  12    4.9    -1.2      18    74.2    22.1
   1970   1    4.8    -0.9      11    94.4    30.9
   1970   2    4.6    -1.6      17    71.5    95.4
   1970   3    6.1    -0.5      19    48.0   116.4
   1970   4    8.6     1.7      10    68.4   132.8
   1970   5   16.3     6.9       0    27.6   172.7
   1970   6   20.5     9.3       0    49.9   234.6
   1970   7   17.0    10.4       0    84.0   151.4
   1970   8   19.1    10.2       0    90.8   166.6
   1970   9   16.0     9.9       0    84.4    97.8
   1970  10   12.7     6.2       0   112.4    95.1
   1970  11    8.3     3.2       3   140.2    49.4
   1970  12    5.9     1.3       8    27.4    48.3
   1971   1    6.3     1.1       9    64.4    26.4
   1971   2    6.9     1.4       8    70.6    61.0
   1971   3    7.6     1.4      10    54.4    71.1
   1971   4   11.4     3.0       6    30.4   139.3
   1971   5   15.2     5.4       0    35.7   222.8
   1971   6   14.9     6.9       0    53.0   149.2
   1971   7   19.8    10.6       0    98.8   214.0
   1971   8   17.4    10.5       0   143.1   123.8
   1971   9   17.2     8.5       0    24.7   146.4
   1971  10   14.1     7.1       1    77.8   102.1
   1971  11    8.4     2.2      14    81.8    56.7
   1971  12    8.3     3.7       8    29.8    15.9
   1972   1    5.0     0.9      11   117.4    33.7
   1972   2    5.8     0.6       8    62.0    53.6
   1972   3    9.4     2.0       5    74.0   133.4
   1972   4   10.8     3.6       2    81.2   114.7
   1972   5   13.4     5.8       0    80.8   137.9
   1972   6   14.5     6.7       0    65.5   152.6
   1972   7   19.0    10.1       0    49.0   183.5
   1972   8   17.7     9.0       0    33.6     ---
   1972   9   14.8     5.9       0    21.2   137.7
   1972  10   13.5     5.4       3    22.6   113.7
   1972  11    7.8     1.8       9   162.1    39.9
   1972  12    7.3     1.9       6   103.9    47.8
   1973   1    5.4     0.6      14    51.2*   36.6
   1973   2    6.5     0.6      11    46.8*   81.4
   1973   3    9.9     1.5      11    29.9*  119.9
   1973   4    9.7     1.9       6    50.6*  142.0
   1973   5   14.3     5.9       1    69.2*  168.2
   1973   6   18.5     9.8       0    37.9*  174.9
   1973   7   18.5    10.3       0    86.3*  157.0
   1973   8   18.8    10.2       0    97.5*  169.6
   1973   9   16.2     8.7       0    52.3*  115.8
   1973  10   11.8     3.9       8    54.2*   78.6
   1973  11    7.6     1.1      11    48.3*   77.4
   1973  12    6.3     0.4      11    90.7*   43.3
   1974   1    7.3     2.4       4   209.2    36.6
   1974   2    7.0     2.0       7   126.7    50.5
   1974   3    8.2     1.5       7    43.5   102.6
   1974   4   12.8     1.5       9     1.8   180.7
   1974   5   14.8     5.2       2    40.2   203.3
   1974   6   17.5     7.1       0    49.6   233.8
   1974   7   17.3     9.9       0    82.4   133.2
   1974   8   18.0     9.4       0    74.3   152.0
   1974   9   13.8     7.1       0   107.0   106.4
   1974  10    9.3     3.5       4    45.8    50.2
   1974  11    7.8     2.6       6   155.2    42.0
   1974  12    8.9     4.0       4   178.6    28.4
   1975   1    7.9     2.9       4   179.5    29.6
   1975   2    7.3     0.1      14    23.0    96.1
   1975   3    7.0    -0.2      14    33.4   110.7
   1975   4   11.2     3.5       5    44.4   123.2
   1975   5   13.0     3.0       0    25.6   252.6
   1975   6   18.9     7.9       0    33.0   253.0
   1975   7   19.7    11.3       0    75.3   152.2
   1975   8   21.7    12.2       0    79.1   184.5
   1975   9   15.1     7.8       0   114.6   129.6
   1975  10   12.6     5.4       3    44.1    90.0
   1975  11    8.1     1.3      10    65.1    64.5
   1975  12    7.2     1.9       8    35.3    39.0
   1976   1    6.8     2.9       7    89.3    38.8
   1976   2    6.5     1.5       7    42.5    38.1
   1976   3    6.8     0.8      10    43.8    90.6
   1976   4   10.6     3.4       5    52.7   118.6
   1976   5   14.5     6.0       0    77.0   108.4
   1976   6   19.3    10.3       0    27.3   209.6
   1976   7   21.1*   11.0*      0*   30.2   216.7*
   1976   8   22.4     9.5       0    12.5   232.4
   1976   9   15.2     8.4       0   115.7    65.0
   1976  10   12.4     6.8       0   146.5    63.4
   1976  11    8.0     2.0       9    86.4    49.9
   1976  12    2.9    -2.1      22    85.5    43.7
   1977   1    3.8    -1.9      16    81.7    34.9
   1977   2    5.6     0.2      10    68.6    46.2
   1977   3    9.1     2.8       5    91.4    57.3
   1977   4    9.7     2.9       5    61.7   143.2
   1977   5   14.4     4.1       4    28.4   239.7
   1977   6   16.6     7.1       0    72.6   246.1
   1977   7   19.5    10.2       0    34.6   213.3
   1977   8   18.6     9.4       0    60.8   155.0
   1977   9   14.8     8.5       0    56.5    81.8
   1977  10   14.0     8.1       0   119.8    98.4
   1977  11    7.5     2.2       9   134.8    60.6
   1977  12    7.0     2.7       4    96.9    33.7
   1978   1    4.1    -0.9      14   158.5    39.5
   1978   2    3.6    -1.7      17    61.3    49.3
   1978   3    8.5     2.7       5   108.1    93.7
   1978   4    9.4     2.0       9    25.4   107.8
   1978   5   16.3     5.8       0    25.8   197.5
   1978   6   17.0     8.2       0    50.5   168.4
   1978   7   17.5     9.4       0    39.9   157.8
   1978   8   17.2    10.4       0    82.0   106.2
   1978   9   15.9     9.9       0    99.6    96.1
   1978  10   13.8     8.1       0    47.2    64.4
   1978  11   10.4     4.5       4   117.9    52.3
   1978  12    4.9     0.2      14   110.6    31.4
   1979   1    2.4    -4.7      27    47.5    42.9
   1979   2    3.3    -2.1      17    27.6    79.3
   1979   3    5.8     0.8      13   107.4    61.1
   1979   4    9.5     3.0       4    63.7    89.3
   1979   5   12.4     4.4       4   109.3   154.1
   1979   6   18.1     9.4       0    47.7   155.8
   1979   7   18.3    10.4       0    33.8   121.8
   1979   8   17.5     9.6*      0*   89.7   126.0
   1979   9   15.5     8.0       1    64.9   138.6
   1979  10   13.2     6.8       0    85.7    83.8
   1979  11    8.6     1.9       8   129.2    57.1
   1979  12    6.5     1.3      12   159.0    27.9
   1980   1    3.5    -1.8      24    61.6    31.9
   1980   2    6.7     2.1       6    69.6    22.5
   1980   3    6.1     0.1      14    65.3    73.9
   1980   4   12.6     3.1       4    10.9   160.4
   1980   5   15.6     4.5       1    28.1   240.8
   1980   6   16.4     8.2       0   137.8   123.4
   1980   7   17.5     9.4       0    85.6   121.6
   1980   8   17.8    10.6*      0*   81.4   118.2
   1980   9   16.2     9.6       0    62.4    87.4
   1980  10   10.5     4.0       4   118.0    75.5
   1980  11    8.0     3.3       7    93.5    43.1
   1980  12    7.7     2.2      10   101.8    31.4
   1981   1    6.4     0.4      15    67.6    32.9
   1981   2    5.2    -0.6      17    51.2    61.3
   1981   3    9.2     3.0       5   111.9    86.2
   1981   4   11.2     2.4       9    51.3   156.4
   1981   5   15.1     6.2       1    72.7   164.0
   1981   6   15.7     8.6       0    43.2   149.2
   1981   7   17.8    10.4       0    55.5   140.0
   1981   8   19.4    10.4       0    26.7   136.5
   1981   9   17.2     9.4       0   156.9   128.2
   1981  10    9.9     2.7       6   146.5   106.2
   1981  11    9.6     4.0       3   125.6    44.4
   1981  12    1.9    -4.4      23    55.6     ---
   1982   1    4.9    -0.9      14   106.5     ---
   1982   2    7.3     1.6       8    69.8     ---
   1982   3    9.1     1.5       7   110.9     ---
   1982   4   12.9     3.5       4     9.3     ---
   1982   5   15.4     5.2       2    46.5     ---
   1982   6   17.6     9.6       0    96.7     ---
   1982   7   20.4*   10.7*      0*   58.6     ---
   1982   8   18.2    10.8       0    73.0     ---
   1982   9   16.5     9.1       0    72.2     ---
   1982  10   11.8     6.1       1   110.5     ---
   1982  11    9.1     4.0       4   170.6     ---
   1982  12    5.8     0.5      12   111.0     ---
   1983   1    8.1     3.1       4   114.5     ---
   1983   2    3.9    -1.7      17    33.7     ---
   1983   3    8.2     2.5       6    83.7     ---
   1983   4    9.4     1.6       9    73.4     ---
   1983   5   12.6     5.5       0   106.6     ---
   1983   6   17.0     8.7       0    48.7     ---
   1983   7   22.5*   12.1*      0*   31.0     ---
   1983   8   21.3*   10.8*      0*   19.0     ---
   1983   9   15.2*    8.4*      0*   86.9     ---
   1983  10   12.2*    5.8*      4*  137.5     ---
   1983  11    9.2*    3.5*      7*   28.5     ---
   1983  12    7.9*    2.1*      7*  123.9     ---
   1984   1    4.5    -0.8      15   139.2     ---
   1984   2    5.6     0.4      10    53.9     ---
   1984   3    6.6     1.9       5    59.9     ---
   1984   4   12.7     2.6       6     9.9     ---
   1984   5   14.9     4.0       2    17.5     ---
   1984   6   17.6*    8.7*      0*   43.4     ---
   1984   7   21.3*   10.1*      0*   21.6     ---
   1984   8   21.3*   10.4*      0*   91.2     ---
   1984   9   14.9     8.9       0   116.8     ---
   1984  10   13.0     6.9       0    90.4     ---
   1984  11    9.0     5.0       0   185.2     ---
   1984  12    6.9     1.8       6    63.9     ---
   1985   1    2.7    -1.9      24    38.4     ---
   1985   2    5.5    -0.8      14     5.8     ---
   1985   3    7.2     0.1      12    63.0     ---
   1985   4   10.6     3.5       1    70.1     ---
   1985   5   13.9     5.9       0    68.1     ---
   1985   6   15.7*    7.0*      0*   50.9     ---
   1985   7   18.5*   10.7*      0*  103.5     ---
   1985   8   16.4*    9.6*      0*  142.2     ---
   1985   9   16.7     9.4       0   114.5     ---
   1985  10   13.2     6.9       0    51.4     ---
   1985  11    5.5*   -0.9*     16*   72.4     ---
   1985  12    7.5*    2.3*      8*  129.3     ---
   1986   1    4.6*   -0.3*     17*   21.1     ---
   1986   2    1.6*   -3.7*     24*    5.3     ---
   1986   3    7.9*    1.0*     10*   86.9     ---
   1986   4    8.2     1.9       6    45.3     ---
   1986   5   13.8*    6.2*      0*  100.9     ---
   1986   6   18.7*    8.8*      0*   50.1     ---
   1986   7   18.3*   10.5*      0*   61.6     ---
   1986   8   15.5*    7.7*      0*  102.0     ---
   1986   9   14.4*    5.6*      2*   21.4     ---
   1986  10   12.7*    6.1*      1*  120.6     ---
   1986  11    9.9     3.9       3   138.0     ---
   1986  12    7.7     2.3       5   178.6     ---
   1987   1    2.9*   -2.4*     21*   34.4     ---
   1987   2    6.1*   -0.6*     15*   52.5     ---
   1987   3    6.4*    0.3*     16*  142.3     ---
   1987   4   13.2*    4.3*      1*   45.7     ---
   1987   5   13.5*    4.6*      1*   30.6     ---
   1987   6   15.0*    7.7*      0*   93.8     ---
   1987   7   19.1*   10.7*      0*  100.6     ---
   1987   8   17.7*   10.2*      0*   86.8     ---
   1987   9   15.6*    7.9*      0*   94.9     ---
   1987  10   11.3*    4.6*      3*  168.8     ---
   1987  11    8.0*    3.1*      4*   64.3     ---
   1987  12    7.2*    1.6*     10*   67.3     ---
   1988   1    6.3*    1.7*      8*  157.0*    ---
   1988   2    6.7*    1.4*      9*   91.1*    ---
   1988   3    8.0*    1.7*      8*   85.8     ---
   1988   4   11.6*    3.2*      5*   43.1     ---
   1988   5   15.9     5.6       0    43.3     ---
   1988   6   19.3     9.0       0    41.7     ---
   1988   7   17.1    10.5       0   165.6     ---
   1988   8   18.0    10.2       0    73.0     ---
   1988   9   14.8*    8.4*      0*   80.6     ---
   1988  10   12.1*    5.9*      3*   93.3*    ---
   1988  11    8.0*    1.0*     10*   31.3*    ---
   1988  12    8.9*    4.2*      2*   85.5*    ---
   1989   1    8.5*    2.5*      3*   61.8     ---
   1989   2    8.1     2.6       5   127.0     ---
   1989   3    9.4     2.1       6   108.3     ---
   1989   4    9.4     2.3       5    46.6     ---
   1989   5   17.0     6.4       0    65.1     ---
   1989   6   18.2     8.0       0    40.0     ---
   1989   7   22.4    11.3       0    15.0     ---
   1989   8   18.7    10.6       0    84.1     ---
   1989   9   16.5     8.3       0    19.4     ---
   1989  10   14.0     7.3       0   105.9     ---
   1989  11    8.2     2.4       9    60.9     ---
   1989  12    5.2    -0.7      16   108.2     ---
   1990   1    8.1     2.6       2   193.3     ---
   1990   2    8.2     3.6       1   239.1     ---
   1990   3   10.6     4.4       3    38.5     ---
   1990   4   11.7     2.6       5    45.6     ---
   1990   5   16.8     6.8       0    43.4     ---
   1990   6   16.7     8.3       0    69.2     ---
   1990   7   20.3     9.7       0    39.5     ---
   1990   8   20.8    11.8       0    44.1     ---
   1990   9   15.2     7.1       0    57.7     ---
   1990  10   13.1     7.5       0   130.3     ---
   1990  11    8.0     3.3       4    55.6     ---
   1990  12    6.0     0.6      13   150.0     ---
   1991   1    4.5    -0.8      20   142.8     ---
   1991   2    4.3    -1.8      20    75.9     ---
   1991   3   10.2     3.4       4   100.8     ---
   1991   4   10.9     3.1       5    71.7     ---
   1991   5   14.7     6.0       0    11.8     ---
   1991   6   15.5     7.2       1    67.9     ---
   1991   7   21.3    12.1       0    47.7     ---
   1991   8   19.9*   11.3       0    37.7     ---
   1991   9   17.6*    7.3       0    47.9     ---
   1991  10   11.7     6.0       0   129.5     ---
   1991  11    8.1     2.4       7   156.1     ---
   1991  12    7.4     1.0      12   109.2     ---
   1992   1    6.3*   -0.4      17    27.2     ---
   1992   2    8.3     2.1       7    77.7     ---
   1992   3    9.1*    3.2       2   106.2     ---
   1992   4   10.7*    4.3       0    59.4     ---
   1992   5   18.3     6.9       0    71.7     ---
   1992   6   20.7     9.2       0    22.9     ---
   1992   7   19.0    10.7       0    51.1     ---
   1992   8   17.9     8.7       0   119.4     ---
   1992   9   15.7     8.0       0    88.7     ---
   1992  10    9.5     2.5       8    73.4     ---
   1992  11    9.0     2.4       6   137.4     ---
   1992  12    5.2    -0.2      16    90.9     ---
   1993   1    7.3     1.8       6   187.7     ---
   1993   2    7.5     2.5       7    11.1     ---
   1993   3    8.8*    2.2       6    32.7     ---
   1993   4   13.0     4.3       3   127.4     ---
   1993   5   14.6     5.7       2   114.4     ---
   1993   6   18.3     9.9       0    32.8     ---
   1993   7   17.6    10.6       0    80.3     ---
   1993   8   17.4     8.5       0    58.1     ---
   1993   9   15.0     7.1       0    64.0     ---
   1993  10   10.6     2.8       8    52.1     ---
   1993  11    6.1     0.0      18    44.5     ---
   1993  12    5.7     0.5      14   191.2     ---
   1994   1    6.2     1.2       7   142.1     ---
   1994   2    4.9    -1.1      16    55.0     ---
   1994   3    8.6     3.1       2   159.5     ---
   1994   4   10.7     3.2       3    89.4     ---
   1994   5   14.4     4.4       1    29.0     ---
   1994   6   16.0     8.9       0    46.2     ---
   1994   7   20.2    10.5       0    65.3     ---
   1994   8   17.2     9.7       0   129.8     ---
   1994   9   14.6     6.8       0    75.6     ---
   1994  10   12.5     4.8       2    81.3     ---
   1994  11   11.0     5.4       0    98.7     ---
   1994  12    8.0     2.2       5   195.6     ---
   1995   1    6.1     0.0      16   146.1     ---
   1995   2    7.4     2.3       5   129.3     ---
   1995   3    6.6     0.8      14    85.2     ---
   1995   4   11.7     3.5       5    16.3     ---
   1995   5   14.6     5.5       3    44.6     ---
   1995   6   18.3     8.0       0    18.3     ---
   1995   7   21.6    11.7       0    38.2     ---
   1995   8   23.5    10.7       0    10.9     ---
   1995   9   16.5     7.9       1    64.1     ---
   1995  10   14.8     8.5       0   115.8     ---
   1995  11    9.8     3.4       9    87.1     ---
   1995  12    4.0    -1.7      18    28.5     ---
   1996   1    5.5     2.4       7    69.6     ---
   1996   2    4.8    -1.1      19   117.8     ---
   1996   3    6.3     1.2       9    21.1     ---
   1996   4   10.9     3.6       4    48.3     ---
   1996   5   12.4     3.3       6    36.3     ---
   1996   6   17.4     7.4       0    19.5     ---
   1996   7   19.3     9.9       0    43.3     ---
   1996   8   19.6    10.4       0    53.9     ---
   1996   9   16.4     7.9       0    41.1     ---
   1996  10   13.5     7.2       0    88.6     ---
   1996  11    7.2     1.0      14    95.8     ---
   1996  12    4.5*   -0.4*     15*   38.2     ---
   1997   1    5.0    -1.4      21     6.1     ---
   1997   2    8.1     2.7       4   182.1     ---
   1997   3   10.6     3.4       5    46.2     ---
   1997   4   12.0     3.6       4    22.5     ---
   1997   5   15.3     5.0       4    75.4     ---
   1997   6   16.6     8.7       0    60.4     ---
   1997   7   20.0    10.5       0    83.2     ---
   1997   8   21.0    11.3       0    40.1     ---
   1997   9   16.1     7.8       0    37.9     ---
   1997  10   12.3     5.1       5    39.6     ---
   1997  11   10.0     4.8       1    86.7     ---
   1997  12    7.6     1.9       9   117.3     ---
   1998   1    6.6     1.5       8   119.3     ---
   1998   2    9.7     5.0       3    48.5     ---
   1998   3    9.9     3.6       5    84.4     ---
   1998   4   10.1     2.9       5    63.5     ---
   1998   5   16.8     7.4       0    44.1     ---
   1998   6   16.0     8.9       0    98.5     ---
   1998   7   17.1    10.7       0   107.9     ---
   1998   8   17.7    10.7       0    49.9     ---
   1998   9   17.1     9.5       0    65.5     ---
   1998  10   12.1     5.7       2   184.3     ---
   1998  11    7.8     1.7      10    83.8     ---
   1998  12    8.2     1.6       8    73.7     ---
   1999   1    6.9     1.5       5   155.8     ---
   1999   2    6.9     1.5       9    35.9     ---
   1999   3    8.9     3.1       5    63.8     ---
   1999   4   12.3     3.9       5    79.8     ---
   1999   5   15.8     7.1       0    66.9     ---
   1999   6   16.3     8.5       0    73.8     ---
   1999   7   20.4    11.3       0    27.9     ---
   1999   8   18.6     9.5       0    39.3     ---
   1999   9   18.0     8.9       0   122.9     ---
   1999  10   13.1     5.3       3    66.3     ---
   1999  11    9.5     3.7       5    85.6     ---
   1999  12    5.9     0.7      11   197.8     ---
   2000   1    6.8     1.1      13   102.9     ---
   2000   2    7.6     2.6       4   115.3     ---
   2000   3   10.1     3.7       3    65.2     ---
   2000   4   10.6     2.6       8    71.3     ---
   2000   5   16.0     5.6       0    38.1     ---
   2000   6   16.8     9.2       0    86.9     ---
   2000   7   18.7     9.3       0    49.7     ---
   2000   8   18.7     9.7       0    51.6     ---
   2000   9   16.7     9.3       0   157.8     ---
   2000  10   11.9     5.4       1   166.2     ---
   2000  11    8.2     3.3       2   146.9     ---
   2000  12    7.4     2.0      12   146.9     ---
   2001   1    5.0    -0.4      17    73.7     ---
   2001   2    6.2    -1.1      20    84.5     ---
   2001   3    7.0*   -0.1*     12*   31.4     ---
   2001   4   10.3     2.5       3    72.3     ---
   2001   5   17.1     5.2       4    15.9     ---
   2001   6   16.5     8.0       0    46.8     ---
   2001   7   20.0    10.9       0    31.0     ---
   2001   8   19.2     9.7       0    50.9     ---
   2001   9   15.6     7.2       0    93.6     ---
   2001  10   15.1     8.2       0   150.8     ---
   2001  11    9.9     2.1      11    67.1     ---
   2001  12    6.6    -2.0      25    48.7     ---
   2002   1    8.0     0.8      10   100.8     ---
   2002   2    8.2     1.5       8   213.0     ---
   2002   3   10.6     1.5      11    54.3     ---
   2002   4   12.8     1.9       9    48.8     ---
   2002   5   14.5     5.9       1   102.4     ---
   2002   6   16.6     8.4       0    73.9     ---
   2002   7   17.8     8.9       0   111.0     ---
   2002   8   19.8    11.3       0    59.3     ---
   2002   9   17.1     8.1       0    50.6     ---
   2002  10   12.2     3.1       8   146.5     ---
   2002  11    9.8     3.8       1   106.8     ---
   2002  12    6.3     2.1       5    86.9     ---
   2003   1    6.3     0.9      13    76.1     ---
   2003   2    7.1    -0.9      14    28.8     ---
   2003   3   11.5     1.2      11    48.2     ---
   2003   4   13.9     3.4       3    48.9     ---
   2003   5   14.4     7.1       0    77.6     ---
   2003   6   18.6     9.6       0    69.5     ---
   2003   7   20.1    12.1       0    38.9     ---
   2003   8   20.9    10.7       0     6.5     ---
   2003   9   17.4     7.6       0    55.7     ---
   2003  10   11.9     3.0       9    26.0     ---
   2003  11   10.5     3.9       5   101.8     ---
   2003  12    7.6     0.0      18    97.4     ---
   2004   1    6.9     1.7       8   104.4     ---
   2004   2    7.4     0.6      15    65.8     ---
   2004   3    8.9     1.6      12    53.6     ---
   2004   4   12.0     5.3       0    35.5     ---
   2004   5   16.4     5.8       0    33.4     ---
   2004   6   17.8     9.4       0    72.5     ---
   2004   7   18.4    10.1       0    44.9     ---
   2004   8   19.8    12.0       0   251.6     ---
   2004   9   16.8     8.7       0    86.3     ---
   2004  10   12.1     5.7       0   143.6     ---
   2004  11    9.4     4.0       7    32.1     ---
   2004  12    8.5     1.5      10    83.0     ---
   2005   1    8.1     2.8       4   153.4     ---
   2005   2    6.6     1.3       9    45.0     ---
   2005   3    9.9     3.3       6    48.6     ---
   2005   4   11.6*    3.6       1    83.4     ---
   2005   5   14.1*    5.7       2    55.2     ---
   2005   6   18.3*    9.4       0    39.5     ---
   2005   7   19.3    10.6       0    37.9     ---
   2005   8   18.8     9.5       0    47.7     ---
   2005   9   17.1     8.7       1    69.2     ---
   2005  10   13.8     8.2       0   132.5     ---
   2005  11    8.1     0.9      15    99.0     ---
   2005  12    6.7     0.2      13    45.5     ---
   2006   1    5.6     0.6      11    34.4     ---
   2006   2    6.1     1.0       8    63.9     ---
   2006   3    6.7     0.5      13    73.9     ---
   2006   4   10.9     3.6       3    56.1     ---
   2006   5   15.0     6.5       0    99.4     ---
   2006   6   18.8     9.7       0    46.6     ---
   2006   7   23.3    11.5       0    70.7     ---
   2006   8   18.1    10.1       0    83.0     ---
   2006   9   19.0    10.5       0    65.6     ---
